Date;USD/IDR
Feb 04 2005;9200,00
Feb 03 2005;9200,00
Feb 02 2005;9180,00
Feb 01 2005;9232,50
Jan 31 2005;9165,00
Jan 28 2005;9150,00
Jan 27 2005;9149,50
Jan 26 2005;9140,00
Jan 25 2005;9151,00
Jan 24 2005;9140,00
Jan 21 2005;9150,00
Jan 20 2005;9160,00
Jan 19 2005;9163,00
Jan 18 2005;9157,00
Jan 17 2005;9135,00
Jan 14 2005;9162,00
Jan 13 2005;9141,50
Jan 12 2005;9195,00
Jan 11 2005;9287,50
Jan 10 2005;9302,50
Jan 07 2005;9310,00
Jan 06 2005;9327,50
Jan 05 2005;9310,00
Jan 04 2005;9300,00
Jan 03 2005;9283,00
Dec 31 2004;9282,50
Dec 30 2004;9322,00
Dec 29 2004;9320,00
Dec 28 2004;9323,00
Dec 27 2004;9290,00
Dec 24 2004;9270,00
Dec 23 2004;9277,50
Dec 22 2004;9327,00
Dec 21 2004;9325,00
Dec 20 2004;9300,00
Dec 17 2004;9300,00
Dec 16 2004;9287,00
Dec 15 2004;9252,50
Dec 14 2004;9313,50
Dec 13 2004;9280,00
Dec 10 2004;9255,00
Dec 09 2004;9165,00
Dec 08 2004;9170,00
Dec 07 2004;9080,00
Dec 06 2004;9065,00
Dec 03 2004;9030,00
Dec 02 2004;9036,00
Dec 01 2004;9000,00
Nov 30 2004;9000,00
Nov 29 2004;9005,00
Nov 26 2004;8995,00
Nov 25 2004;8960,00
Nov 24 2004;8970,00
Nov 23 2004;8980,00
Nov 22 2004;8970,00
Nov 19 2004;8940,00
Nov 18 2004;9002,50
Nov 17 2004;8997,00
Nov 16 2004;8997,00
Nov 15 2004;8998,00
Nov 12 2004;8990,00
Nov 11 2004;9062,00
Nov 10 2004;9050,00
Nov 09 2004;8980,00
Nov 08 2004;8937,50
Nov 05 2004;9057,50
Nov 04 2004;9085,50
Nov 03 2004;9114,00
Nov 02 2004;9090,00
Nov 01 2004;9087,00
Oct 29 2004;9087,50
Oct 28 2004;9100,00
Oct 27 2004;9120,00
Oct 26 2004;9095,00
Oct 25 2004;9072,00
Oct 22 2004;9085,00
Oct 21 2004;9107,50
Oct 20 2004;9083,00
Oct 19 2004;9075,00
Oct 18 2004;9115,00
Oct 15 2004;9090,00
Oct 14 2004;9099,50
Oct 13 2004;9128,50
Oct 12 2004;9139,50
Oct 11 2004;9085,00
Oct 08 2004;9087,50
Oct 07 2004;9099,50
Oct 06 2004;9105,00
Oct 05 2004;9095,00
Oct 04 2004;9100,00
Oct 01 2004;9160,00
Sep 30 2004;9149,50
Sep 29 2004;9186,00
Sep 28 2004;9232,00
Sep 27 2004;9190,00
Sep 24 2004;9120,00
Sep 23 2004;9123,00
Sep 22 2004;9162,00
Sep 21 2004;9018,00
Sep 20 2004;9030,00
Sep 17 2004;9037,50
Sep 16 2004;9002,00
Sep 15 2004;9115,00
Sep 14 2004;9117,50
Sep 13 2004;9247,00
Sep 10 2004;9277,00
Sep 09 2004;9295,00
Sep 08 2004;9292,00
Sep 07 2004;9272,00
Sep 06 2004;9278,00
Sep 03 2004;9278,50
Sep 02 2004;9280,00
Sep 01 2004;9314,50
Aug 31 2004;9367,50
Aug 30 2004;9333,50
Aug 27 2004;9322,00
Aug 26 2004;9300,00
Aug 25 2004;9280,00
Aug 24 2004;9269,00
Aug 23 2004;9295,00
Aug 20 2004;9230,00
Aug 19 2004;9255,00
Aug 18 2004;9267,50
Aug 17 2004;9285,00
Aug 16 2004;9289,50
Aug 13 2004;9252,00
Aug 12 2004;9241,00
Aug 11 2004;9270,00
Aug 10 2004;9235,00
Aug 09 2004;9175,00
Aug 06 2004;9172,50
Aug 05 2004;9177,50
Aug 04 2004;9210,00
Aug 03 2004;9178,00
Aug 02 2004;9145,00
Jul 30 2004;9142,00
Jul 29 2004;9185,00
Jul 28 2004;9120,00
Jul 27 2004;9093,00
Jul 26 2004;9138,00
Jul 23 2004;9085,00
Jul 22 2004;9057,00
Jul 21 2004;9016,50
Jul 20 2004;8980,00
Jul 19 2004;8963,50
Jul 16 2004;8916,00
Jul 15 2004;8980,00
Jul 14 2004;8960,00
Jul 13 2004;8938,00
Jul 12 2004;8811,00
Jul 09 2004;8900,00
Jul 08 2004;8981,00
Jul 07 2004;9007,00
Jul 06 2004;8997,00
Jul 05 2004;9147,50
Jul 02 2004;9130,00
Jul 01 2004;9298,00
Jun 30 2004;9395,00
Jun 29 2004;9432,50
Jun 28 2004;9427,00
Jun 25 2004;9421,00
Jun 24 2004;9415,00
Jun 23 2004;9425,00
Jun 22 2004;9412,00
Jun 21 2004;9401,00
Jun 18 2004;9399,50
Jun 17 2004;9389,00
Jun 16 2004;9430,00
Jun 15 2004;9403,00
Jun 14 2004;9380,50
Jun 11 2004;9380,00
Jun 10 2004;9360,00
Jun 09 2004;9360,00
Jun 08 2004;9250,00
Jun 07 2004;9305,00
Jun 04 2004;9440,00
Jun 03 2004;9456,00
Jun 02 2004;9462,00
Jun 01 2004;9370,00
May 31 2004;9267,50
May 28 2004;9275,00
May 27 2004;9259,50
May 26 2004;9250,00
May 25 2004;9260,00
May 24 2004;9110,00
May 21 2004;9065,00
May 20 2004;9047,00
May 19 2004;9049,00
May 18 2004;9070,00
May 17 2004;9010,00
May 14 2004;9035,00
May 13 2004;8990,50
May 12 2004;8946,00
May 11 2004;8987,50
May 10 2004;8976,00
May 07 2004;8739,00
May 06 2004;8709,00
May 05 2004;8693,50
May 04 2004;8720,00
May 03 2004;8788,00
Apr 30 2004;8783,00
Apr 29 2004;8777,50
Apr 28 2004;8640,50
Apr 27 2004;8625,00
Apr 26 2004;8605,00
Apr 23 2004;8620,50
Apr 22 2004;8653,00
Apr 21 2004;8650,50
Apr 20 2004;8618,50
Apr 19 2004;8602,50
Apr 16 2004;8619,50
Apr 15 2004;8632,50
Apr 14 2004;8603,50
Apr 13 2004;8592,50
Apr 12 2004;8590,50
Apr 09 2004;8585,50
Apr 08 2004;8585,50
Apr 07 2004;8580,50
Apr 06 2004;8576,50
Apr 05 2004;8595,00
Apr 02 2004;8573,00
Apr 01 2004;8585,00
Mar 31 2004;8563,50
Mar 30 2004;8605,00
Mar 29 2004;8610,00
Mar 26 2004;8616,00
Mar 25 2004;8616,50
Mar 24 2004;8575,00
Mar 23 2004;8586,50
Mar 22 2004;8562,50
Mar 19 2004;8562,50
Mar 18 2004;8537,00
Mar 17 2004;8562,50
Mar 16 2004;8610,00
Mar 15 2004;8637,50
Mar 12 2004;8660,00
Mar 11 2004;8630,00
Mar 10 2004;8585,00
Mar 09 2004;8550,00
Mar 08 2004;8584,50
Mar 05 2004;8597,50
Mar 04 2004;8555,00
Mar 03 2004;8565,00
Mar 02 2004;8490,00
Mar 01 2004;8462,50
Feb 27 2004;8455,00
Feb 26 2004;8470,00
Feb 25 2004;8440,00
Feb 24 2004;8451,50
Feb 23 2004;8440,00
Feb 20 2004;8440,00
Feb 19 2004;8432,50
Feb 18 2004;8402,00
Feb 17 2004;8402,00
Feb 16 2004;8387,00
Feb 13 2004;8402,50
Feb 12 2004;8409,00
Feb 11 2004;8415,00
Feb 10 2004;8395,00
Feb 09 2004;8440,00
Feb 06 2004;8459,50
Feb 05 2004;8450,00
Feb 04 2004;8450,00
Feb 03 2004;8447,00
Feb 02 2004;8458,50
Jan 30 2004;8458,50
Jan 29 2004;8430,50
Jan 28 2004;8417,50
Jan 27 2004;8426,50
Jan 26 2004;8459,00
Jan 23 2004;8405,00
Jan 22 2004;8405,00
Jan 21 2004;8405,00
Jan 20 2004;8400,00
Jan 19 2004;8377,50
Jan 16 2004;8350,00
Jan 15 2004;8365,00
Jan 14 2004;8343,00
Jan 13 2004;8330,00
Jan 12 2004;8305,00
Jan 09 2004;8330,00
Jan 08 2004;8345,00
Jan 07 2004;8363,00
Jan 06 2004;8333,00
Jan 05 2004;8385,00
Jan 02 2004;8450,00
Dec 31 2003;8422,50
Dec 30 2003;8478,00
Dec 29 2003;8464,50
Dec 26 2003;8495,00
Dec 25 2003;8495,00
Dec 24 2003;8495,00
Dec 23 2003;8498,50
Dec 22 2003;8490,50
Dec 19 2003;8492,50
Dec 18 2003;8495,50
Dec 17 2003;8492,50
Dec 16 2003;8481,50
Dec 15 2003;8478,50
Dec 12 2003;8475,00
Dec 11 2003;8490,00
Dec 10 2003;8493,50
Dec 09 2003;8493,50
Dec 08 2003;8494,50
Dec 05 2003;8495,00
Dec 04 2003;8497,50
Dec 03 2003;8487,50
Dec 02 2003;8492,50
Dec 01 2003;8505,50
Nov 28 2003;8505,00
Nov 27 2003;8517,50
Nov 26 2003;8517,50
Nov 25 2003;8517,50
Nov 24 2003;8517,50
Nov 21 2003;8500,00
Nov 20 2003;8550,00
Nov 19 2003;8473,50
Nov 18 2003;8480,00
Nov 17 2003;8487,00
Nov 14 2003;8495,00
Nov 13 2003;8525,00
Nov 12 2003;8478,00
Nov 11 2003;8482,50
Nov 10 2003;8480,00
Nov 07 2003;8488,50
Nov 06 2003;8494,50
Nov 05 2003;8475,00
Nov 04 2003;8505,00
Nov 03 2003;8518,00
Oct 31 2003;8496,50
Oct 30 2003;8480,00
Oct 29 2003;8530,00
Oct 28 2003;8580,00
Oct 27 2003;8551,00
Oct 24 2003;8497,00
Oct 23 2003;8475,00
Oct 22 2003;8465,00
Oct 21 2003;8445,00
Oct 20 2003;8430,00
Oct 17 2003;8440,00
Oct 16 2003;8445,00
Oct 15 2003;8425,00
Oct 14 2003;8440,00
Oct 13 2003;8374,50
Oct 10 2003;8380,00
Oct 09 2003;8374,00
Oct 08 2003;8362,00
Oct 07 2003;8385,00
Oct 06 2003;8384,00
Oct 03 2003;8370,00
Oct 02 2003;8375,00
Oct 01 2003;8384,00
Sep 30 2003;8395,00
Sep 29 2003;8417,00
Sep 26 2003;8437,50
Sep 25 2003;8442,50
Sep 24 2003;8438,00
Sep 23 2003;8415,00
Sep 22 2003;8450,00
Sep 19 2003;8470,00
Sep 18 2003;8490,50
Sep 17 2003;8472,50
Sep 16 2003;8460,00
Sep 15 2003;8463,00
Sep 12 2003;8452,50
Sep 11 2003;8465,00
Sep 10 2003;8425,00
Sep 09 2003;8510,00
Sep 08 2003;8485,00
Sep 05 2003;8485,00
Sep 04 2003;8485,50
Sep 03 2003;8465,00
Sep 02 2003;8470,00
Sep 01 2003;8470,00
Aug 29 2003;8485,00
Aug 28 2003;8515,00
Aug 27 2003;8470,00
Aug 26 2003;8465,00
Aug 25 2003;8440,00
Aug 22 2003;8430,00
Aug 21 2003;8390,00
Aug 20 2003;8418,00
Aug 19 2003;8475,50
Aug 18 2003;8510,00
Aug 15 2003;8537,00
Aug 14 2003;8550,00
Aug 13 2003;8545,00
Aug 12 2003;8515,00
Aug 11 2003;8540,00
Aug 08 2003;8563,00
Aug 07 2003;8585,00
Aug 06 2003;8597,50
Aug 05 2003;8625,00
Aug 04 2003;8492,50
Aug 01 2003;8540,00
Jul 31 2003;8510,00
Jul 30 2003;8510,00
Jul 29 2003;8612,50
Jul 28 2003;8530,00
Jul 25 2003;8505,00
Jul 24 2003;8590,00
Jul 23 2003;8605,00
Jul 22 2003;8415,00
Jul 21 2003;8310,00
Jul 18 2003;8330,00
Jul 17 2003;8258,50
Jul 16 2003;8233,50
Jul 15 2003;8222,50
Jul 14 2003;8225,00
Jul 11 2003;8215,00
Jul 10 2003;8218,00
Jul 09 2003;8195,50
Jul 08 2003;8220,00
Jul 07 2003;8176,50
Jul 04 2003;8183,00
Jul 03 2003;8225,00
Jul 02 2003;8220,00
Jul 01 2003;8235,00
Jun 30 2003;8250,00
Jun 27 2003;8275,00
Jun 26 2003;8265,00
Jun 25 2003;8223,00
Jun 24 2003;8220,00
Jun 23 2003;8237,50
Jun 20 2003;8225,00
Jun 19 2003;8247,50
Jun 18 2003;8232,00
Jun 17 2003;8207,50
Jun 16 2003;8200,00
Jun 13 2003;8215,00
Jun 12 2003;8260,00
Jun 11 2003;8231,50
Jun 10 2003;8202,50
Jun 09 2003;8187,50
Jun 06 2003;8175,00
Jun 05 2003;8260,00
Jun 04 2003;8152,50
Jun 03 2003;8215,00
Jun 02 2003;8260,00
May 30 2003;8310,00
May 29 2003;8350,00
May 28 2003;8250,00
May 27 2003;8170,00
May 26 2003;8175,00
May 23 2003;8270,00
May 22 2003;8335,00
May 21 2003;8325,00
May 20 2003;8390,00
May 19 2003;8410,00
May 16 2003;8460,00
May 15 2003;8450,00
May 14 2003;8450,00
May 13 2003;8432,50
May 12 2003;8415,00
May 09 2003;8560,00
May 08 2003;8545,00
May 07 2003;8502,50
May 06 2003;8600,00
May 05 2003;8582,50
May 02 2003;8660,50
May 01 2003;8675,00
Apr 30 2003;8673,50
Apr 29 2003;8707,50
Apr 28 2003;8738,00
Apr 25 2003;8740,00
Apr 24 2003;8727,50
Apr 23 2003;8730,00
Apr 22 2003;8740,00
Apr 21 2003;8680,00
Apr 18 2003;8725,00
Apr 17 2003;8725,00
Apr 16 2003;8807,50
Apr 15 2003;8842,50
Apr 14 2003;8854,50
Apr 11 2003;8877,50
Apr 10 2003;8853,00
Apr 09 2003;8864,50
Apr 08 2003;8877,50
Apr 07 2003;8883,50
Apr 04 2003;8892,50
Apr 03 2003;8894,50
Apr 02 2003;8884,00
Apr 01 2003;8885,00
Mar 31 2003;8901,50
Mar 28 2003;8912,50
Mar 27 2003;8900,00
Mar 26 2003;8915,00
Mar 25 2003;8905,00
Mar 24 2003;8950,00
Mar 21 2003;8972,50
Mar 20 2003;9020,00
Mar 19 2003;9087,50
Mar 18 2003;9040,00
Mar 17 2003;8970,00
Mar 14 2003;8917,50
Mar 13 2003;8905,00
Mar 12 2003;8892,50
Mar 11 2003;8882,50
Mar 10 2003;8883,00
Mar 07 2003;8885,00
Mar 06 2003;8866,00
Mar 05 2003;8845,00
Mar 04 2003;8830,00
Mar 03 2003;8883,50
Feb 28 2003;8883,50
Feb 27 2003;8897,50
Feb 26 2003;8887,50
Feb 25 2003;8887,50
Feb 24 2003;8895,00
Feb 21 2003;8915,50
Feb 20 2003;8845,00
Feb 19 2003;8880,00
Feb 18 2003;8877,50
Feb 17 2003;8905,00
Feb 14 2003;8920,00
Feb 13 2003;8945,00
Feb 12 2003;8965,00
Feb 11 2003;8965,00
Feb 10 2003;8865,00
Feb 07 2003;8868,50
Feb 06 2003;8869,00
Feb 05 2003;8867,00
Feb 04 2003;8870,00
Feb 03 2003;8876,00
Jan 31 2003;8870,00
Jan 30 2003;8870,00
Jan 29 2003;8850,00
Jan 28 2003;8855,00
Jan 27 2003;8892,50
Jan 24 2003;8892,50
Jan 23 2003;8886,50
Jan 22 2003;8855,00
Jan 21 2003;8880,00
Jan 20 2003;8875,00
Jan 17 2003;8870,00
Jan 16 2003;8860,00
Jan 15 2003;8865,00
Jan 14 2003;8872,50
Jan 13 2003;8880,00
Jan 10 2003;8917,50
Jan 09 2003;8932,50
Jan 08 2003;8930,00
Jan 07 2003;8925,00
Jan 06 2003;8934,50
Jan 03 2003;8927,50
Jan 02 2003;8920,00
Jan 01 2003;8950,00
Dec 31 2002;8950,00
Dec 30 2002;8950,00
Dec 27 2002;8917,50
Dec 26 2002;8890,00
Dec 25 2002;8895,00
Dec 24 2002;8895,00
Dec 23 2002;8895,00
Dec 20 2002;8888,00
Dec 19 2002;8895,00
Dec 18 2002;8890,00
Dec 17 2002;8880,00
Dec 16 2002;8815,00
Dec 13 2002;8875,00
Dec 12 2002;8867,50
Dec 11 2002;8885,00
Dec 10 2002;8977,50
Dec 09 2002;8977,50
Dec 06 2002;8990,00
Dec 05 2002;8990,00
Dec 04 2002;8990,00
Dec 03 2002;8980,00
Dec 02 2002;8977,50
Nov 29 2002;8977,50
Nov 28 2002;8982,50
Nov 27 2002;8935,00
Nov 26 2002;8987,50
Nov 25 2002;8975,00
Nov 22 2002;8985,00
Nov 21 2002;9020,00
Nov 20 2002;8967,50
Nov 19 2002;8965,00
Nov 18 2002;8995,00
Nov 15 2002;9027,00
Nov 14 2002;9022,50
Nov 13 2002;9047,00
Nov 12 2002;9075,00
Nov 11 2002;9147,00
Nov 08 2002;9193,00
Nov 07 2002;9205,00
Nov 06 2002;9211,00
Nov 05 2002;9205,00
Nov 04 2002;9211,50
Nov 01 2002;9225,00
Oct 31 2002;9230,00
Oct 30 2002;9227,00
Oct 29 2002;9250,00
Oct 28 2002;9224,00
Oct 25 2002;9240,00
Oct 24 2002;9215,00
Oct 23 2002;9215,00
Oct 22 2002;9200,00
Oct 21 2002;9193,00
Oct 18 2002;9214,00
Oct 17 2002;9175,00
Oct 16 2002;9194,00
Oct 15 2002;9290,00
Oct 14 2002;9345,00
Oct 11 2002;9007,00
Oct 10 2002;9010,00
Oct 09 2002;8996,50
Oct 08 2002;9005,00
Oct 07 2002;9015,00
Oct 04 2002;9014,50
Oct 03 2002;9014,50
Oct 02 2002;9007,00
Oct 01 2002;9000,00
Sep 30 2002;8994,00
Sep 27 2002;9017,50
Sep 26 2002;9010,00
Sep 25 2002;9000,00
Sep 24 2002;9037,50
Sep 23 2002;9075,00
Sep 20 2002;9032,50
Sep 19 2002;9025,00
Sep 18 2002;9000,00
Sep 17 2002;9060,00
Sep 16 2002;9050,00
Sep 13 2002;8975,00
Sep 12 2002;8919,50
Sep 11 2002;8893,00
Sep 10 2002;8871,00
Sep 09 2002;8825,00
Sep 06 2002;8870,00
Sep 05 2002;8863,00
Sep 04 2002;8870,00
Sep 03 2002;8842,50
Sep 02 2002;8851,00
Aug 30 2002;8855,00
Aug 29 2002;8865,00
Aug 28 2002;8886,00
Aug 27 2002;8887,50
Aug 26 2002;8930,00
Aug 23 2002;8887,50
Aug 22 2002;8845,00
Aug 21 2002;8875,00
Aug 20 2002;8845,00
Aug 19 2002;8847,50
Aug 16 2002;8815,00
Aug 15 2002;8857,50
Aug 14 2002;8775,00
Aug 13 2002;8880,00
Aug 12 2002;8850,00
Aug 09 2002;9002,50
Aug 08 2002;8990,00
Aug 07 2002;9060,00
Aug 06 2002;9085,00
Aug 05 2002;9087,50
Aug 02 2002;9075,00
Aug 01 2002;9155,00
Jul 31 2002;9064,50
Jul 30 2002;9115,00
Jul 29 2002;9250,00
Jul 26 2002;9150,00
Jul 25 2002;9005,00
Jul 24 2002;9062,50
Jul 23 2002;9005,00
Jul 22 2002;8817,50
Jul 19 2002;8775,00
Jul 18 2002;8870,00
Jul 17 2002;8965,00
Jul 16 2002;9040,00
Jul 15 2002;9047,50
Jul 12 2002;9075,00
Jul 11 2002;9135,00
Jul 10 2002;8907,50
Jul 09 2002;8910,00
Jul 08 2002;8900,00
Jul 05 2002;8860,00
Jul 04 2002;8855,00
Jul 03 2002;8965,00
Jul 02 2002;8805,00
Jul 01 2002;8710,00
Jun 28 2002;8713,00
Jun 27 2002;8640,00
Jun 26 2002;8680,00
Jun 25 2002;8657,50
Jun 24 2002;8585,00
Jun 21 2002;8630,00
Jun 20 2002;8597,50
Jun 19 2002;8695,00
Jun 18 2002;8655,00
Jun 17 2002;8688,00
Jun 14 2002;8660,00
Jun 13 2002;8751,00
Jun 12 2002;8715,00
Jun 11 2002;8775,00
Jun 10 2002;8730,00
Jun 07 2002;8875,00
Jun 06 2002;9045,00
Jun 05 2002;8925,00
Jun 04 2002;8650,00
Jun 03 2002;8545,00
May 31 2002;8697,50
May 30 2002;8843,00
May 29 2002;8850,00
May 28 2002;8867,50
May 27 2002;8905,00
May 24 2002;8957,50
May 23 2002;8945,00
May 22 2002;9065,00
May 21 2002;9035,00
May 20 2002;9040,00
May 17 2002;9090,00
May 16 2002;9150,00
May 15 2002;9240,00
May 14 2002;9270,00
May 13 2002;9277,00
May 10 2002;9285,00
May 09 2002;9285,00
May 08 2002;9290,00
May 07 2002;9290,00
May 06 2002;9289,00
May 03 2002;9310,00
May 02 2002;9340,00
May 01 2002;9327,50
Apr 30 2002;9330,00
Apr 29 2002;9325,00
Apr 26 2002;9305,00
Apr 25 2002;9370,00
Apr 24 2002;9325,00
Apr 23 2002;9430,00
Apr 22 2002;9351,50
Apr 19 2002;9351,50
Apr 18 2002;9390,00
Apr 17 2002;9430,00
Apr 16 2002;9450,00
Apr 15 2002;9395,00
Apr 12 2002;9545,00
Apr 11 2002;9550,00
Apr 10 2002;9580,00
Apr 09 2002;9665,00
Apr 08 2002;9547,00
Apr 05 2002;9550,00
Apr 04 2002;9655,00
Apr 03 2002;9802,50
Apr 02 2002;9770,00
Apr 01 2002;9750,00
Mar 29 2002;9825,00
Mar 28 2002;9825,00
Mar 27 2002;9660,00
Mar 26 2002;9575,00
Mar 25 2002;9705,00
Mar 22 2002;9825,00
Mar 21 2002;9870,00
Mar 20 2002;9892,00
Mar 19 2002;9965,00
Mar 18 2002;9969,50
Mar 15 2002;9995,00
Mar 14 2002;9975,00
Mar 13 2002;9975,00
Mar 12 2002;9970,00
Mar 11 2002;9945,00
Mar 08 2002;10015,00
Mar 07 2002;9942,50
Mar 06 2002;9955,00
Mar 05 2002;9985,00
Mar 04 2002;10078,00
Mar 01 2002;10100,00
Feb 28 2002;10150,00
Feb 27 2002;10182,50
Feb 26 2002;10175,00
Feb 25 2002;10177,50
Feb 22 2002;10215,00
Feb 21 2002;10205,00
Feb 20 2002;10187,00
Feb 19 2002;10185,00
Feb 18 2002;10280,00
Feb 15 2002;10247,00
Feb 14 2002;10230,00
Feb 13 2002;10187,50
Feb 12 2002;10175,00
Feb 11 2002;10210,00
Feb 08 2002;10250,00
Feb 07 2002;10270,00
Feb 06 2002;10325,00
Feb 05 2002;10305,50
Feb 04 2002;10315,00
Feb 01 2002;10325,00
Jan 31 2002;10315,00
Jan 30 2002;10325,00
Jan 29 2002;10295,00
Jan 28 2002;10385,00
Jan 25 2002;10435,00
Jan 24 2002;10375,00
Jan 23 2002;10400,00
Jan 22 2002;10385,00
Jan 21 2002;10385,00
Jan 18 2002;10395,50
Jan 17 2002;10395,50
Jan 16 2002;10385,50
Jan 15 2002;10387,50
Jan 14 2002;10405,00
Jan 11 2002;10431,00
Jan 10 2002;10430,00
Jan 09 2002;10420,00
Jan 08 2002;10425,00
Jan 07 2002;10375,00
Jan 04 2002;10415,00
Jan 03 2002;10375,00
Jan 02 2002;10415,00
Dec 31 2001;10400,00
Dec 28 2001;10475,00
Dec 27 2001;10412,50
Dec 26 2001;10187,50
Dec 25 2001;10190,00
Dec 24 2001;10190,00
Dec 21 2001;10160,00
Dec 20 2001;10117,50
Dec 19 2001;10095,00
Dec 18 2001;10155,00
Dec 17 2001;10195,00
Dec 14 2001;10195,00
Dec 13 2001;10110,00
Dec 12 2001;10025,00
Dec 11 2001;10165,00
Dec 10 2001;10240,00
Dec 07 2001;10365,00
Dec 06 2001;10400,00
Dec 05 2001;10470,00
Dec 04 2001;10470,00
Dec 03 2001;10455,00
Nov 30 2001;10465,00
Nov 29 2001;10412,00
Nov 28 2001;10400,00
Nov 27 2001;10430,00
Nov 26 2001;10350,00
Nov 23 2001;10495,00
Nov 22 2001;10550,00
Nov 21 2001;10440,00
Nov 20 2001;10535,00
Nov 19 2001;10572,50
Nov 16 2001;10635,00
Nov 15 2001;10625,00
Nov 14 2001;10645,00
Nov 13 2001;10677,50
Nov 12 2001;10610,50
Nov 09 2001;10410,00
Nov 08 2001;10470,00
Nov 07 2001;10637,50
Nov 06 2001;10835,00
Nov 05 2001;10925,00
Nov 02 2001;10675,00
Nov 01 2001;10525,00
Oct 31 2001;10475,00
Oct 30 2001;10400,00
Oct 29 2001;10270,00
Oct 26 2001;10260,00
Oct 25 2001;10265,00
Oct 24 2001;10230,00
Oct 23 2001;10170,00
Oct 22 2001;10112,50
Oct 19 2001;10090,00
Oct 18 2001;10035,00
Oct 17 2001;10012,50
Oct 16 2001;10000,00
Oct 15 2001;9965,00
Oct 12 2001;9970,00
Oct 11 2001;9937,50
Oct 10 2001;9985,00
Oct 09 2001;10000,00
Oct 08 2001;10162,50
Oct 05 2001;9865,00
Oct 04 2001;9725,00
Oct 03 2001;9905,00
Oct 02 2001;10050,00
Oct 01 2001;9900,00
Sep 28 2001;9707,50
Sep 27 2001;9672,50
Sep 26 2001;9635,00
Sep 25 2001;9517,50
Sep 24 2001;9455,00
Sep 21 2001;9415,00
Sep 20 2001;9445,00
Sep 19 2001;9605,00
Sep 18 2001;9575,00
Sep 17 2001;9315,00
Sep 14 2001;9110,00
Sep 13 2001;9102,50
Sep 12 2001;9040,00
Sep 11 2001;9090,00
Sep 10 2001;9075,00
Sep 07 2001;9150,00
Sep 06 2001;9000,00
Sep 05 2001;9055,00
Sep 04 2001;8990,00
Sep 03 2001;8987,50
Aug 31 2001;8862,50
Aug 30 2001;8920,00
Aug 29 2001;9150,00
Aug 28 2001;9030,00
Aug 27 2001;8735,00
Aug 24 2001;8695,00
Aug 23 2001;8725,00
Aug 22 2001;8615,00
Aug 21 2001;8542,50
Aug 20 2001;8525,00
Aug 17 2001;8750,00
Aug 16 2001;8750,00
Aug 15 2001;8775,00
Aug 14 2001;8485,00
Aug 13 2001;8550,00
Aug 10 2001;9110,00
Aug 09 2001;9200,00
Aug 08 2001;9330,00
Aug 07 2001;9355,00
Aug 06 2001;9390,00
Aug 03 2001;9515,00
Aug 02 2001;9625,00
Aug 01 2001;9625,00
Jul 31 2001;9500,00
Jul 30 2001;9700,00
Jul 27 2001;10050,00
Jul 26 2001;10050,00
Jul 25 2001;10050,00
Jul 24 2001;10050,00
Jul 23 2001;10187,50
Jul 20 2001;11140,00
Jul 19 2001;11249,00
Jul 18 2001;11275,00
Jul 17 2001;11335,00
Jul 16 2001;11340,00
Jul 13 2001;11330,00
Jul 12 2001;11360,00
Jul 11 2001;11340,00
Jul 10 2001;11352,00
Jul 09 2001;11329,50
Jul 06 2001;11330,00
Jul 05 2001;11357,00
Jul 04 2001;11365,00
Jul 03 2001;11322,00
Jul 02 2001;11320,00
Jun 29 2001;11390,00
Jun 28 2001;11447,50
Jun 27 2001;11395,00
Jun 26 2001;11372,00
Jun 25 2001;11365,00
Jun 22 2001;11355,00
Jun 21 2001;11345,00
Jun 20 2001;11290,00
Jun 19 2001;11390,00
Jun 18 2001;11295,00
Jun 15 2001;11260,00
Jun 14 2001;11225,00
Jun 13 2001;11225,00
Jun 12 2001;11237,50
Jun 11 2001;11265,00
Jun 08 2001;11212,50
Jun 07 2001;11190,00
Jun 06 2001;11195,00
Jun 05 2001;11225,00
Jun 04 2001;11450,00
Jun 01 2001;11450,00
May 31 2001;11125,00
May 30 2001;11395,00
May 29 2001;11200,00
May 28 2001;11590,00
May 25 2001;11455,00
May 24 2001;11425,00
May 23 2001;11421,00
May 22 2001;11425,00
May 21 2001;11465,00
May 18 2001;11375,00
May 17 2001;11300,00
May 16 2001;11407,50
May 15 2001;11445,00
May 14 2001;11400,00
May 11 2001;11277,50
May 10 2001;11165,00
May 09 2001;11075,00
May 08 2001;10945,00
May 07 2001;10950,00
May 04 2001;10950,00
May 03 2001;11075,00
May 02 2001;11225,00
May 01 2001;11210,00
Apr 30 2001;11600,00
Apr 27 2001;11850,00
Apr 26 2001;12019,00
Apr 25 2001;11985,00
Apr 24 2001;11840,00
Apr 23 2001;11950,00
Apr 20 2001;11775,00
Apr 19 2001;11095,00
Apr 18 2001;10945,00
Apr 17 2001;10855,00
Apr 16 2001;10805,00
Apr 13 2001;10612,50
Apr 12 2001;10612,50
Apr 11 2001;10575,00
Apr 10 2001;10652,50
Apr 09 2001;10813,50
Apr 06 2001;10845,00
Apr 05 2001;10705,00
Apr 04 2001;10610,00
Apr 03 2001;10445,00
Apr 02 2001;10432,50
Mar 30 2001;10417,50
Mar 29 2001;10397,50
Mar 28 2001;10390,00
Mar 27 2001;10425,00
Mar 26 2001;10400,00
Mar 23 2001;10385,00
Mar 22 2001;10395,00
Mar 21 2001;10435,00
Mar 20 2001;10415,00
