,Date,IDR,USD,Euro,GBP,RMB,IHSG,Hang Seng,NASDAQ
80,Nov 01 2019,21176005.26,1508.8,1350.82,1165.19,10618.63,6207.19,27100.76,8386.4
81,Nov 05 2019,20796908.44,1488.95,1344.49,1157.1,10419.82,6264.15,27683.4,8434.68
82,Nov 06 2019,20826988.01,1486.05,1341.93,1154.26,10400.42,6217.54,27688.64,8410.63
83,Nov 07 2019,20771336.63,1484.25,1343.88,1157.67,10371.34,6165.62,27847.23,8434.52
84,Nov 08 2019,20518596.73,1464.15,1328.51,1144.4,10231.48,6177.99,27651.14,8475.31
85,Nov 11 2019,20513697.41,1458.7,1321.95,1133.06,10220.38,6148.74,26926.55,8464.28
86,Nov 12 2019,20408560.0,1452.05,1318.55,1130.97,10169.29,6180.99,27065.28,8486.09
87,Nov 13 2019,20590316.13,1462.9,1328.76,1139.37,10263.71,6142.5,26571.46,8482.1
88,Nov 14 2019,20657763.87,1466.65,1333.14,1140.7,10296.18,6098.95,26323.69,8479.02
89,Nov 15 2019,20643682.33,1466.9,1327.27,1136.82,10286.19,6128.35,26326.66,8540.83
