,Date,IDR,USD,Euro,GBP,RMB,IHSG,Hang Seng,NASDAQ
27,Dec 17 2014,15135205.63,1195.75,964.74,764.3,7410.66,5035.65,22585.84,4644.31
28,Dec 18 2014,15062437.5,1199.0,976.42,766.8,7453.34,5113.35,22832.21,4748.4
29,Dec 19 2014,14931795.0,1195.5,974.84,764.58,7436.25,5144.62,23116.63,4765.38
30,Dec 22 2014,14867714.75,1195.25,975.12,764.81,7436.37,5125.77,23408.57,4781.42
31,Dec 24 2014,14658663.13,1175.75,964.56,756.11,7308.81,5166.98,23349.34,4773.47
32,Dec 29 2014,14755918.5,1185.5,973.28,763.39,7375.94,5178.37,23773.18,4806.91
33,Dec 30 2014,15010479.0,1206.0,991.41,775.04,7479.61,5226.95,23501.1,4777.44
34,Jan 05 2015,15153000.0,1200.0,1005.28,787.43,7464.0,5219.99,23721.32,4652.57
35,Jan 06 2015,15318739.38,1210.25,1015.35,797.79,7519.28,5169.06,23485.41,4592.74
36,Jan 07 2015,15419954.25,1210.5,1025.54,803.73,7520.23,5207.12,23681.26,4650.47
37,Jan 08 2015,15415578.75,1215.5,1030.74,806.01,7553.72,5211.83,23835.53,4736.19
38,Jan 09 2015,15406364.13,1217.75,1028.98,803.82,7560.52,5216.66,23919.95,4704.07
39,Jan 13 2015,15513821.25,1231.5,1045.28,811.53,7633.21,5214.36,24215.97,4661.5
40,Jan 14 2015,15577055.0,1235.0,1047.72,811.78,7651.69,5159.67,24112.6,4639.32
41,Jan 15 2015,15813040.0,1259.0,1086.52,830.06,7790.82,5188.71,24350.91,4570.82
42,Jan 16 2015,16080531.25,1277.5,1111.11,845.24,7928.93,5148.38,24103.52,4634.38
43,Jan 20 2015,16217630.0,1288.75,1113.63,848.31,8008.55,5166.09,23951.16,4654.85
44,Jan 21 2015,16142880.0,1293.5,1116.39,855.77,8034.57,5215.27,24352.58,4667.42
45,Jan 22 2015,16180678.13,1295.75,1134.98,858.94,8045.96,5253.18,24522.63,4750.4
46,Jan 23 2015,16148769.38,1294.75,1150.94,861.7,8064.74,5323.89,24850.45,4757.88
47,Jan 26 2015,16028437.5,1281.25,1138.28,851.27,8013.19,5260.02,24909.9,4771.76
48,Jan 27 2015,16075970.25,1288.5,1130.21,847.5,8044.75,5277.15,24807.28,4681.5
49,Jan 28 2015,16081968.0,1288.0,1135.7,848.51,8047.42,5268.85,24861.81,4637.99
50,Jan 29 2015,15945015.63,1268.75,1119.02,841.57,7925.75,5262.72,24595.85,4683.41
51,Jan 30 2015,15964216.88,1260.25,1116.8,839.1,7877.82,5289.4,24507.05,4635.24
52,Feb 02 2015,16141662.5,1272.5,1121.79,846.3,7965.47,5276.24,24484.74,4676.69
53,Feb 03 2015,15997819.5,1264.25,1104.29,836.5,7911.8,5291.72,24554.78,4727.74
54,Feb 04 2015,16014812.5,1268.5,1110.33,833.77,7925.21,5315.28,24679.76,4716.7
55,Feb 05 2015,15907475.63,1259.25,1101.66,823.71,7872.96,5279.9,24765.49,4765.1
56,Feb 06 2015,15654594.5,1241.0,1093.92,812.86,7749.67,5342.52,24679.39,4744.4
57,Feb 09 2015,15663928.75,1238.5,1092.59,812.56,7737.16,5348.47,24521.0,4726.01
58,Feb 10 2015,15641115.0,1234.5,1090.16,809.0,7705.25,5321.47,24528.1,4787.65
59,Feb 12 2015,15641887.5,1222.5,1074.96,795.56,7635.0,5343.41,24422.15,4857.61
60,Feb 13 2015,15760593.75,1232.5,1080.9,800.64,7691.42,5374.16,24682.54,4893.84
61,Feb 17 2015,15444710.25,1209.5,1061.06,788.67,7565.54,5337.5,24784.88,4899.27
62,Feb 18 2015,15488055.0,1206.0,1061.48,780.61,7543.65,5390.45,24832.08,4906.36
63,Feb 23 2015,15459155.25,1204.5,1060.81,779.54,7534.27,5403.28,24836.76,4960.97
64,Feb 24 2015,15380268.75,1192.5,1051.87,771.5,7459.21,5417.31,24750.07,4968.12
65,Feb 25 2015,15509349.13,1204.75,1060.75,777.71,7541.49,5445.11,24778.28,4967.14
66,Feb 26 2015,15510909.38,1208.25,1077.5,784.22,7562.32,5451.42,24902.06,4987.89
67,Feb 27 2015,15690950.0,1214.0,1082.33,785.56,7611.29,5450.29,24823.29,4963.53
68,Mar 02 2015,15723093.75,1212.5,1083.02,789.23,7606.01,5477.83,24887.44,5008.1
69,Mar 03 2015,15723910.13,1212.75,1084.31,788.99,7609.16,5474.62,24702.78,4979.9
70,Mar 04 2015,15572508.75,1199.5,1083.76,785.53,7521.94,5448.06,24465.38,4967.14
71,Mar 05 2015,15613980.0,1202.0,1089.81,789.02,7531.97,5450.95,24193.04,4982.81
72,Mar 06 2015,15254768.38,1175.75,1082.49,780.61,7363.6,5514.79,24164.0,4927.37
73,Mar 09 2015,15248925.0,1168.5,1077.36,774.05,7319.95,5444.63,24123.05,4942.44
74,Mar 10 2015,15212323.0,1162.0,1085.22,770.4,7276.44,5462.93,23896.98,4859.8
75,Mar 11 2015,15169075.0,1150.0,1087.42,769.44,7201.64,5419.57,23717.97,4849.94
76,Mar 12 2015,15189535.63,1152.25,1085.34,773.01,7215.85,5439.83,23797.96,4893.29
77,Mar 13 2015,15200640.0,1152.0,1094.9,780.91,7210.94,5426.47,23823.21,4871.76
78,Mar 16 2015,15238231.5,1150.75,1087.82,777.46,7206.46,5435.27,23949.55,4929.51
79,Mar 17 2015,15155377.5,1150.75,1085.15,780.33,7192.07,5439.15,23901.49,4937.44
80,Mar 18 2015,15109282.5,1147.25,1077.89,781.21,7146.68,5413.15,24120.08,4982.83
81,Mar 19 2015,15198810.0,1166.0,1097.57,791.72,7224.65,5453.85,24468.89,4992.38
82,Mar 20 2015,15517537.68,1183.1,1096.02,792.88,7342.55,5443.06,24375.24,5026.42
83,Mar 23 2015,15444381.88,1186.25,1085.66,794.33,7373.73,5437.1,24494.51,5010.97
84,Mar 24 2015,15376307.5,1191.5,1092.47,801.3,7393.61,5447.65,24399.6,4994.73
85,Mar 25 2015,15526059.7,1195.6,1088.15,801.61,7427.66,5405.49,24528.23,4876.52
86,Mar 26 2015,15662003.85,1203.15,1101.94,810.67,7474.45,5368.8,24497.08,4863.36
87,Mar 27 2015,15622473.75,1195.75,1097.98,803.7,7433.62,5396.85,24486.2,4891.22
88,Mar 30 2015,15500412.5,1185.5,1094.65,800.8,7359.23,5438.66,24855.12,4947.44
89,Mar 31 2015,15520025.0,1187.0,1105.21,799.6,7358.92,5518.68,24900.89,4900.88
90,Apr 01 2015,15611872.5,1197.0,1112.66,807.97,7419.01,5466.87,25082.75,4880.23
91,Apr 02 2015,15583496.25,1198.5,1101.31,808.21,7427.1,5456.4,25275.64,4886.94
92,Apr 08 2015,15639923.75,1207.25,1118.71,809.12,7488.81,5486.58,26236.86,4950.82
93,Apr 09 2015,15413514.88,1194.8,1118.94,810.75,7414.93,5500.9,26944.39,4974.56
94,Apr 10 2015,15592923.36,1207.35,1136.17,823.93,7495.23,5491.34,27272.39,4995.98
95,Apr 13 2015,15567715.23,1198.9,1133.98,818.84,7453.2,5447.41,28016.34,4988.25
96,Apr 14 2015,15508452.38,1194.75,1117.16,807.81,7421.55,5419.11,27561.49,4977.29
97,Apr 15 2015,15389005.19,1192.9,1124.42,807.92,7402.18,5414.55,27618.82,5011.02
98,Apr 16 2015,15483121.72,1204.35,1125.61,808.32,7462.99,5420.73,27739.71,5007.79
99,Apr 17 2015,15463045.62,1203.35,1116.85,804.49,7458.12,5410.64,27653.12,4931.81
100,Apr 20 2015,15422885.0,1196.5,1112.56,802.19,7420.09,5400.8,27094.93,4994.6
101,Apr 21 2015,15485108.97,1195.3,1112.79,800.63,7412.77,5460.57,27850.49,5014.1
102,Apr 22 2015,15341325.0,1189.25,1108.96,790.72,7367.4,5437.12,27933.85,5035.17
103,Apr 23 2015,15361391.25,1185.75,1097.76,787.66,7349.28,5436.21,27827.7,5056.06
104,Apr 24 2015,15283768.5,1183.0,1088.77,780.09,7328.68,5435.35,28060.98,5092.09
105,Apr 27 2015,15576000.0,1200.0,1102.59,788.95,7464.72,5245.45,28433.59,5060.25
106,Apr 28 2015,15692820.0,1209.0,1100.94,789.04,7502.69,5242.16,28442.75,5055.42
107,Apr 30 2015,15298990.63,1180.25,1053.28,768.02,7320.85,5086.43,28133.0,4941.42
108,May 07 2015,15609050.0,1187.0,1054.03,780.82,7367.59,5150.49,27289.97,4945.54
109,May 08 2015,15566250.0,1186.0,1057.18,768.93,7364.35,5182.21,27577.34,5003.55
110,May 11 2015,15644583.75,1189.25,1066.45,764.23,7384.77,5172.48,27718.2,4993.57
111,May 12 2015,15725417.0,1191.5,1059.44,760.69,7398.26,5205.61,27407.18,4976.19
112,May 13 2015,15902943.75,1210.5,1066.29,769.74,7510.43,5246.13,27249.28,4981.69
113,May 15 2015,15975124.5,1220.5,1066.78,772.86,7574.54,5227.1,27822.28,5048.29
114,May 18 2015,16073119.5,1223.5,1076.65,780.09,7590.96,5237.81,27591.25,5078.44
115,May 19 2015,15926149.09,1214.3,1091.26,783.29,7536.67,5269.37,27693.54,5070.03
116,May 20 2015,15948337.5,1210.5,1090.3,778.18,7509.7,5292.75,27585.05,5071.74
117,May 21 2015,15821047.5,1205.0,1083.49,769.01,7467.14,5313.21,27523.72,5090.79
118,May 22 2015,15839933.57,1204.1,1092.3,776.71,7462.53,5315.15,27992.83,5089.36
119,May 26 2015,15659132.71,1185.4,1087.77,770.59,7354.22,5320.9,28249.86,5032.75
120,May 27 2015,15655589.77,1185.85,1090.39,773.5,7353.93,5253.39,28081.21,5106.59
121,May 28 2015,15667477.5,1185.0,1085.31,774.97,7348.42,5237.4,27454.31,5097.98
122,May 29 2015,15755072.31,1191.4,1086.7,780.76,7384.89,5216.38,27424.19,5070.02
123,Jun 01 2015,15865676.46,1199.9,1101.08,788.92,7438.78,5213.82,27597.16,5082.93
124,Jun 03 2015,15732990.0,1190.0,1056.32,776.31,7375.14,5130.5,27657.47,5099.23
125,Jun 04 2015,15619632.0,1176.0,1042.37,765.48,7292.38,5095.82,27551.89,5059.12
126,Jun 05 2015,15460645.36,1164.6,1048.29,764.02,7224.48,5100.57,27260.16,5068.46
127,Jun 08 2015,15692061.39,1172.8,1046.72,767.94,7277.93,5014.99,27316.28,5021.63
128,Jun 09 2015,15663539.6,1177.4,1047.09,768.69,7306.59,4899.88,26989.52,5013.86
129,Jun 10 2015,15821906.25,1188.5,1051.54,764.73,7375.95,4933.56,26687.64,5076.69
130,Jun 11 2015,15698209.25,1178.5,1049.0,760.35,7314.36,4928.81,26907.85,5082.51
131,Jun 12 2015,15772044.0,1182.8,1049.65,759.72,7342.94,4935.82,27280.54,5051.1
132,Jun 15 2015,15753967.7,1181.4,1049.81,759.99,7335.31,4837.79,26861.81,5029.97
133,Jun 16 2015,15726495.75,1177.75,1048.33,753.76,7311.94,4872.6,26566.7,5055.55
134,Jun 17 2015,15746915.0,1178.0,1048.65,749.79,7314.91,4945.75,26753.79,5064.88
135,Jun 18 2015,15990612.3,1201.85,1053.98,756.88,7460.48,4945.5,26694.66,5132.95
136,Jun 19 2015,16043125.8,1203.4,1062.23,757.62,7472.51,4985.01,26760.53,5117.0
137,Jun 22 2015,15779005.0,1185.5,1040.23,749.46,7361.36,4959.25,27080.85,5153.97
138,Jun 23 2015,15614390.0,1178.0,1053.34,748.98,7311.61,4937.65,27333.46,5160.1
139,Jun 24 2015,15614983.13,1173.75,1049.44,746.71,7285.58,4953.52,27404.97,5122.41
140,Jun 25 2015,15628491.57,1172.65,1047.71,745.68,7281.45,4920.04,27145.75,5112.19
141,Jun 26 2015,15576428.75,1170.5,1050.67,744.0,7267.63,4923.01,26663.87,5080.51
142,Jun 29 2015,15693720.0,1176.0,1054.66,746.95,7301.43,4882.58,25966.98,4958.47
143,Jun 30 2015,15612357.5,1171.0,1050.98,744.58,7261.37,4910.66,26250.03,4986.87
144,Jul 02 2015,15540356.63,1165.25,1049.35,746.57,7230.26,4944.78,26282.32,5009.21
145,Jul 06 2015,15567266.0,1166.0,1052.87,747.34,7239.93,4916.74,25236.28,4991.94
146,Jul 07 2015,15409921.88,1156.25,1057.34,749.86,7180.31,4906.05,24975.31,4997.46
147,Jul 08 2015,15460182.5,1158.5,1047.0,754.53,7193.59,4871.57,23516.56,4909.76
148,Jul 09 2015,15526438.0,1164.25,1054.05,756.65,7228.59,4838.28,24392.79,4922.4
149,Jul 10 2015,15434337.95,1159.3,1037.59,747.45,7198.32,4859.03,24901.28,4997.7
150,Jul 13 2015,15348200.0,1154.0,1048.09,743.17,7164.49,4893.92,25224.01,5071.51
151,Jul 14 2015,15433927.7,1157.4,1052.18,743.38,7186.18,4901.81,25120.91,5104.89
152,Jul 15 2015,15311478.0,1147.4,1047.23,734.85,7124.44,4869.85,25055.76,5098.94
153,Jul 22 2015,14562744.54,1088.6,999.5,696.3,6759.66,4906.69,25282.62,5171.77
154,Jul 23 2015,14729850.19,1097.4,999.59,706.84,6814.3,4902.85,25398.85,5146.41
155,Jul 24 2015,14531353.37,1080.8,985.64,697.16,6711.23,4856.6,25128.51,5088.63
156,Jul 27 2015,14804900.0,1100.0,990.86,706.33,6830.45,4771.28,24351.96,5039.78
157,Jul 28 2015,14757591.84,1096.2,993.16,703.64,6806.74,4714.76,24503.94,5089.21
158,Jul 29 2015,14670404.0,1090.25,988.26,696.58,6769.47,4721.12,24619.45,5111.73
159,Jul 30 2015,14645906.25,1087.5,995.47,696.6,6752.94,4712.49,24497.98,5128.78
160,Jul 31 2015,14858604.68,1098.4,994.16,703.88,6820.73,4802.53,24636.28,5128.28
161,Aug 03 2015,14740648.68,1091.9,995.12,699.24,6780.37,4800.18,24411.42,5115.38
162,Aug 04 2015,14707959.26,1090.65,995.07,699.25,6772.5,4781.09,24406.12,5105.55
163,Aug 05 2015,14664039.42,1085.1,998.57,695.27,6738.04,4850.53,24514.16,5139.94
164,Aug 06 2015,14756849.63,1089.75,998.58,702.93,6767.02,4806.56,24375.28,5056.44
165,Aug 07 2015,14805443.25,1093.5,999.59,706.81,6790.31,4770.3,24552.47,5043.54
166,Aug 10 2015,14863253.0,1097.0,999.04,705.67,6812.04,4748.95,24521.12,5101.8
167,Aug 11 2015,15072200.0,1108.25,1003.17,711.69,7007.57,4622.59,24498.21,5036.79
168,Aug 12 2015,15425415.0,1119.0,1000.04,715.63,7147.05,4479.49,23916.02,5044.39
169,Aug 13 2015,15349728.75,1116.75,1003.6,716.6,7146.08,4584.25,24018.8,5033.56
170,Aug 14 2015,15417871.88,1118.25,1006.44,716.41,7147.63,4585.39,23991.03,5048.23
171,Aug 18 2015,15358015.43,1111.45,1007.25,709.94,7106.39,4510.48,23474.97,5059.35
172,Aug 19 2015,15588730.02,1126.15,1018.63,719.68,7202.29,4484.24,23167.85,5019.05
173,Aug 20 2015,15918598.32,1147.7,1024.87,732.51,7332.65,4441.91,22757.47,4877.49
174,Aug 21 2015,16124501.25,1156.5,1022.19,738.11,7388.53,4335.95,22409.62,4706.04
175,Aug 24 2015,16383492.5,1166.5,1007.73,741.32,7470.73,4163.73,21251.57,4526.25
176,Aug 25 2015,15998937.5,1137.5,996.85,724.75,7294.1,4228.5,21404.96,4506.49
177,Aug 26 2015,15827791.88,1120.75,982.73,721.55,7184.57,4237.73,21080.39,4697.54
178,Aug 27 2015,15657607.5,1119.0,997.73,727.81,7167.53,4430.63,21838.54,4812.71
179,Aug 28 2015,15870137.5,1135.0,1011.45,739.25,7250.95,4446.2,21612.39,4828.32
180,Aug 31 2015,15946750.0,1135.0,1012.94,737.97,7237.1,4509.61,21670.58,4776.51
181,Sep 01 2015,16103571.5,1142.3,1014.61,745.33,7270.17,4412.46,21185.43,4636.1
182,Sep 02 2015,16076407.5,1137.75,1013.09,743.99,7231.43,4401.29,20934.94,4749.98
183,Sep 04 2015,15840011.25,1118.25,1006.03,737.1,7107.48,4415.34,20840.61,4683.92
184,Sep 08 2015,16010020.61,1121.15,1002.32,729.8,7138.59,4318.59,21259.04,4811.93
185,Sep 09 2015,15828123.69,1109.85,993.82,722.02,7078.4,4347.28,22131.31,4756.53
186,Sep 10 2015,15901908.75,1109.5,988.64,718.98,7075.5,4343.26,21562.5,4796.25
187,Sep 11 2015,15769333.13,1100.25,974.79,714.08,7014.09,4360.47,21504.37,4822.34
188,Sep 14 2015,15851115.2,1104.8,978.31,717.89,7035.25,4390.37,21561.9,4805.76
189,Sep 15 2015,15933973.92,1105.95,980.89,720.07,7044.9,4347.16,21455.23,4860.52
190,Sep 16 2015,16154905.88,1117.6,989.42,720.34,7120.12,4332.51,21966.66,4889.24
191,Sep 17 2015,16156256.25,1117.5,987.5,719.76,7114.0,4378.39,21854.63,4893.95
192,Sep 18 2015,16409062.5,1141.5,1003.34,732.13,7264.85,4380.32,21920.83,4827.23
193,Sep 25 2015,16838553.82,1146.65,1026.22,755.54,7309.2,4209.44,21186.32,4686.5
194,Sep 29 2015,16622056.1,1132.1,1009.05,747.95,7204.23,4178.41,20556.6,4517.32
195,Sep 30 2015,16320100.0,1114.0,997.99,735.44,7081.81,4223.91,20846.3,4620.16
196,Oct 02 2015,16703431.88,1140.75,1011.71,750.42,7251.86,4207.8,21506.09,4707.77
197,Oct 05 2015,16520676.25,1139.75,1016.59,750.97,7245.5,4343.7,21854.5,4781.26
198,Oct 06 2015,16349006.25,1147.5,1018.82,754.36,7294.77,4445.78,21831.62,4748.36
199,Oct 07 2015,15824092.97,1144.6,1018.6,747.4,7276.34,4487.13,22515.76,4791.15
200,Oct 08 2015,15808950.0,1140.0,1010.86,745.34,7243.22,4491.43,22354.91,4810.79
201,Oct 09 2015,15453798.38,1151.55,1014.18,752.18,7306.93,4589.34,22458.8,4830.47
202,Oct 13 2015,15870023.33,1165.2,1024.49,765.32,7390.75,4483.08,22600.46,4796.61
203,Oct 15 2015,15963690.0,1184.25,1040.05,765.94,7515.25,4507.19,22888.17,4870.1
204,Oct 16 2015,15976898.52,1180.85,1037.93,764.53,7501.82,4521.88,23067.37,4886.69
205,Oct 19 2015,15904923.78,1175.4,1039.26,759.33,7475.66,4569.84,23075.61,4905.47
206,Oct 20 2015,16070398.75,1177.75,1038.35,761.76,7477.3,4585.82,22989.22,4880.97
207,Oct 22 2015,15935385.0,1167.0,1045.65,757.23,7419.09,4584.56,22845.37,4920.05
208,Oct 23 2015,15833643.75,1161.25,1052.57,756.51,7373.94,4653.15,23151.94,5031.86
209,Oct 26 2015,15915526.67,1166.4,1055.71,759.47,7410.02,4691.71,23116.25,5034.7
210,Oct 27 2015,15879747.58,1165.7,1054.93,761.3,7405.92,4674.06,23142.73,5030.15
211,Oct 28 2015,15898057.03,1179.6,1066.02,770.05,7501.31,4608.74,22956.57,5095.69
212,Oct 29 2015,15664030.5,1148.6,1047.95,750.92,7301.3,4472.02,22819.94,5074.27
213,Oct 30 2015,15635913.62,1142.35,1034.13,739.67,7216.79,4455.18,22640.04,5053.75
214,Nov 02 2015,15498945.0,1134.0,1027.69,735.07,7187.18,4464.96,22370.04,5127.15
215,Nov 04 2015,15109757.84,1114.7,1026.29,724.49,7062.74,4612.56,23053.57,5142.48
216,Nov 05 2015,15006956.85,1106.3,1018.36,725.16,7021.24,4577.23,23051.04,5127.74
217,Nov 06 2015,14765482.68,1088.9,1013.73,722.15,6917.78,4566.55,22867.33,5147.12
218,Nov 09 2015,14870314.0,1089.6,1014.05,721.21,6932.25,4499.51,22726.77,5095.3
219,Nov 10 2015,14794885.46,1087.1,1016.6,719.46,6915.91,4451.05,22401.7,5083.24
220,Nov 11 2015,14770953.42,1085.9,1012.16,714.48,6913.38,4451.59,22352.17,5067.02
221,Nov 12 2015,14791357.17,1087.4,1011.11,715.63,6925.87,4462.23,22888.92,5005.08
222,Nov 13 2015,14778697.5,1081.5,1007.78,711.91,6893.48,4472.84,22396.14,4927.88
223,Nov 16 2015,14890905.63,1084.75,1012.18,713.67,6912.46,4442.18,22010.82,4984.62
224,Nov 17 2015,14836301.33,1079.2,1013.29,709.25,6883.78,4500.95,22264.25,4986.02
225,Nov 18 2015,14734416.13,1067.75,1002.87,702.01,6817.48,4497.91,22188.26,5075.2
226,Nov 19 2015,14915519.48,1082.6,1008.34,707.81,6911.32,4518.94,22500.22,5073.64
227,Nov 20 2015,14787522.5,1081.75,1013.82,710.63,6906.97,4561.33,22754.72,5104.92
228,Nov 24 2015,14751522.46,1076.4,1011.61,714.36,6877.66,4545.38,22587.63,5102.81
229,Nov 25 2015,14618250.0,1068.0,1007.36,708.65,6823.66,4585.55,22498.0,5116.14
230,Nov 27 2015,14568327.15,1057.4,998.07,702.31,6762.28,4560.56,22068.32,5127.52
231,Nov 30 2015,14691385.15,1061.9,1005.44,705.44,6794.14,4446.46,21996.42,5108.67
232,Dec 01 2015,14683874.15,1065.4,1004.38,707.67,6817.07,4557.67,22381.35,5156.31
233,Dec 02 2015,14561880.15,1055.4,998.2,706.21,6753.29,4545.86,22479.69,5123.22
234,Dec 03 2015,14611121.4,1055.45,972.63,701.88,6751.92,4537.38,22417.01,5037.53
235,Dec 04 2015,14928186.0,1079.25,991.18,714.52,6909.36,4508.45,22235.89,5142.27
236,Dec 07 2015,14891758.8,1075.8,991.29,713.8,6893.94,4521.39,22203.22,5101.81
237,Dec 08 2015,14872705.22,1072.1,986.2,715.5,6879.88,4464.18,21905.13,5098.24
238,Dec 10 2015,14924385.0,1071.0,979.25,706.3,6894.88,4466.21,21704.61,5045.17
239,Dec 11 2015,14958693.75,1072.5,975.27,704.92,6923.31,4393.52,21464.05,4933.47
240,Dec 14 2015,15038289.38,1068.25,968.71,706.51,6899.93,4374.19,21309.85,4952.23
241,Dec 15 2015,14920974.75,1061.5,971.98,705.46,6858.35,4409.17,21274.37,4995.36
242,Dec 16 2015,15130380.38,1075.25,982.55,716.69,6960.42,4483.45,21701.21,5071.13
243,Dec 17 2015,14698419.73,1049.4,968.62,705.12,6803.99,4555.96,21872.06,5002.55
244,Dec 18 2015,14784687.5,1062.5,979.76,713.47,6886.59,4468.65,21755.56,4923.08
245,Dec 21 2015,14865175.0,1078.75,988.09,724.72,6991.16,4490.68,21791.68,4968.92
246,Dec 22 2015,14699256.16,1074.9,980.17,725.13,6964.06,4517.57,21830.02,5001.11
247,Dec 28 2015,14581612.5,1068.25,973.66,716.92,6930.81,4557.35,21919.62,5040.98
248,Dec 29 2015,14708522.49,1070.1,981.2,723.33,6939.81,4569.36,21999.62,5107.94
249,Dec 30 2015,14609450.0,1060.0,971.27,714.62,6879.61,4593.01,21882.15,5065.85
250,Jan 04 2016,15062214.38,1082.25,1001.67,736.78,7054.0,4525.92,21327.12,4903.09
251,Jan 05 2016,14929912.5,1077.0,1004.57,735.18,7021.72,4557.82,21188.72,4891.43
252,Jan 06 2016,15222300.14,1091.4,1015.26,747.1,7157.62,4608.98,20980.81,4835.77
253,Jan 07 2016,15408687.58,1106.35,1021.28,759.44,7294.27,4530.45,20333.34,4689.43
254,Jan 08 2016,15340504.59,1101.85,1010.36,757.88,7259.87,4546.29,20453.71,4643.63
255,Jan 12 2016,15097912.64,1085.4,1002.59,755.4,7137.05,4512.53,19711.76,4685.92
256,Jan 13 2016,15046392.77,1088.15,1002.95,753.41,7155.78,4537.18,19934.88,4526.06
257,Jan 14 2016,15139642.64,1088.4,1004.11,756.15,7170.92,4513.18,19817.41,4615.0
258,Jan 15 2016,15197109.38,1093.75,998.68,764.38,7204.53,4523.98,19520.77,4488.42
259,Jan 19 2016,15077150.0,1086.25,996.7,767.99,7145.57,4491.74,19635.81,4476.95
260,Jan 20 2016,15380430.0,1101.75,1011.06,776.59,7248.96,4427.98,18886.3,4471.69
261,Jan 21 2016,15252315.0,1096.5,1013.07,775.68,7214.2,4414.13,18542.15,4472.06
262,Jan 22 2016,15183062.5,1096.25,1012.75,764.74,7212.67,4456.74,19080.51,4591.18
263,Jan 25 2016,15351306.47,1106.6,1021.56,775.64,7280.76,4505.79,19340.14,4518.49
264,Jan 26 2016,15479037.96,1113.6,1026.5,777.41,7327.26,4510.47,18860.8,4567.67
265,Jan 27 2016,15490759.38,1116.25,1026.82,783.0,7342.58,4583.63,19052.45,4468.17
266,Jan 28 2016,15456193.0,1114.0,1018.33,774.23,7325.55,4602.83,19195.83,4506.68
267,Jan 29 2016,15315042.31,1111.8,1027.49,783.79,7314.31,4615.16,19683.11,4613.95
268,Feb 01 2016,15362643.75,1126.5,1034.1,783.82,7411.24,4624.64,19595.5,4620.37
269,Feb 02 2016,15446343.75,1128.5,1035.27,785.15,7425.19,4587.44,19446.84,4516.95
270,Feb 03 2016,15587640.0,1132.0,1024.48,775.85,7447.77,4596.11,18991.59,4504.24
271,Feb 04 2016,15769721.13,1156.35,1035.23,793.13,7606.24,4665.82,19183.09,4509.56
272,Feb 05 2016,15673516.75,1150.35,1032.31,794.22,7557.22,4798.95,19288.17,4363.14
273,Feb 12 2016,16724227.5,1239.75,1102.59,857.54,8144.54,4714.39,18319.58,4337.51
