,Date,IDR,USD,Euro,GBP,RMB,IHSG,Hang Seng,NASDAQ
27,Aug 18 2011,15575136.0,1824.0,1274.06,1107.87,11651.16,4020.99,20016.27,2380.43
28,Aug 19 2011,15808716.0,1848.0,1281.69,1115.17,11814.26,3842.75,19399.92,2341.84
29,Aug 22 2011,16038543.75,1877.5,1305.5,1141.96,12018.44,3839.62,19486.87,2345.38
30,Aug 23 2011,16016350.0,1876.0,1303.59,1137.38,12000.77,3880.46,19875.53,2446.06
31,Aug 24 2011,15129960.0,1770.0,1228.4,1079.27,11307.64,3847.02,19466.79,2467.69
32,Aug 25 2011,14834820.0,1729.0,1204.71,1062.92,11048.31,3844.38,19752.48,2419.63
33,Aug 26 2011,15257004.0,1788.0,1245.17,1101.94,11419.6,3841.73,19582.88,2479.85
34,Sep 06 2011,16221200.0,1895.0,1350.29,1184.19,12110.57,3889.97,19710.5,2473.83
35,Sep 07 2011,15498125.0,1810.0,1289.54,1135.15,11573.14,4001.43,20048.0,2548.94
36,Sep 08 2011,15893640.0,1855.0,1324.62,1154.33,11842.32,4005.39,19912.82,2529.14
37,Sep 09 2011,15863070.0,1851.0,1349.86,1164.52,11824.56,3998.5,19866.63,2467.99
38,Sep 12 2011,15772400.0,1834.0,1347.59,1160.61,11715.96,3896.12,19030.54,2495.09
39,Sep 14 2011,15857320.0,1818.5,1330.14,1155.52,11631.85,3799.04,19045.44,2572.55
40,Sep 15 2011,15628140.0,1782.0,1286.69,1127.42,11390.54,3774.33,19181.5,2607.07
41,Sep 16 2011,15724410.0,1794.0,1301.46,1135.84,11451.82,3835.18,19455.31,2622.31
42,Sep 20 2011,15903160.0,1799.0,1312.09,1144.04,11485.35,3752.11,19014.8,2590.24
43,Sep 21 2011,15903910.0,1793.0,1309.62,1148.81,11443.46,3697.49,18824.17,2538.19
44,Sep 22 2011,15089025.0,1722.0,1278.87,1122.48,10999.62,3369.14,17911.95,2455.67
45,Sep 26 2011,14477880.0,1598.0,1186.21,1027.85,10228.16,3316.14,17407.8,2516.69
46,Sep 27 2011,14773395.0,1659.0,1216.72,1056.72,10616.27,3473.94,18130.55,2546.83
47,Sep 28 2011,14606270.0,1643.0,1208.0,1049.61,10505.01,3513.17,18011.06,2491.58
48,Sep 30 2011,14239800.0,1620.0,1207.42,1039.93,10345.16,3549.03,17592.41,2415.4
49,Oct 03 2011,14729811.25,1655.5,1247.18,1069.65,10571.86,3348.71,16822.15,2335.83
50,Oct 04 2011,14586390.0,1638.0,1233.62,1063.15,10460.1,3269.45,16250.27,2404.82
51,Oct 06 2011,14559675.0,1635.0,1219.83,1062.93,10440.95,3443.11,17172.28,2506.82
52,Oct 07 2011,14698670.0,1652.0,1224.43,1057.82,10549.51,3425.68,17707.01,2479.35
53,Oct 11 2011,14821487.5,1663.0,1219.48,1064.73,10601.63,3531.75,18141.59,2583.03
54,Oct 12 2011,15016055.0,1682.0,1219.19,1066.31,10695.0,3635.93,18329.46,2604.73
55,Oct 13 2011,14688720.0,1656.0,1208.27,1052.87,10568.59,3675.38,18757.81,2620.24
56,Oct 14 2011,14843588.0,1678.0,1210.24,1062.09,10703.12,3664.68,18501.79,2667.85
57,Oct 17 2011,14831035.0,1682.0,1222.03,1066.08,10715.35,3729.01,18873.99,2614.92
58,Oct 18 2011,14381342.5,1631.0,1191.9,1042.84,10407.9,3622.03,18076.46,2657.43
59,Oct 19 2011,14542000.0,1652.5,1197.29,1043.81,10538.82,3685.31,18309.22,2604.04
60,Oct 20 2011,14296500.0,1620.0,1182.65,1032.83,10344.51,3622.78,17983.1,2598.62
61,Oct 21 2011,14552550.0,1642.5,1181.87,1029.88,10485.72,3620.66,18025.72,2637.46
62,Oct 24 2011,14603680.0,1652.0,1189.86,1035.38,10532.16,3706.78,18771.82,2699.44
63,Oct 25 2011,14663880.0,1656.0,1190.94,1036.88,10532.82,3710.48,18968.2,2638.42
64,Oct 26 2011,15217195.0,1715.0,1240.96,1077.77,10895.91,3738.61,19066.54,2650.67
65,Oct 27 2011,15242955.0,1718.0,1214.78,1069.81,10925.62,3813.0,19688.7,2738.63
66,Oct 28 2011,15312095.0,1741.0,1228.13,1078.42,11070.32,3829.96,20019.24,2737.15
67,Oct 31 2011,15244005.0,1722.0,1234.59,1066.85,10943.14,3790.85,19864.87,2684.41
68,Nov 01 2011,15110056.5,1699.0,1242.32,1065.57,10795.95,3685.01,19369.96,2606.96
69,Nov 02 2011,15582420.0,1743.0,1262.95,1091.29,11080.77,3763.03,19733.71,2639.98
70,Nov 04 2011,15653550.0,1749.0,1271.17,1091.39,11087.26,3783.63,19842.79,2686.15
71,Nov 07 2011,15957810.0,1782.0,1295.91,1111.56,11317.48,3778.24,19677.89,2695.25
72,Nov 08 2011,16011400.0,1795.0,1300.07,1115.77,11391.43,3805.65,19678.47,2727.49
73,Nov 09 2011,15859760.0,1784.0,1313.17,1118.5,11310.92,3857.36,20014.43,2621.65
74,Nov 10 2011,15751320.0,1756.0,1292.41,1105.69,11143.4,3783.88,18963.89,2625.15
75,Nov 11 2011,15900264.0,1773.0,1290.86,1102.68,11245.07,3778.89,19137.17,2678.75
76,Nov 14 2011,15921840.0,1776.0,1302.72,1116.91,11284.35,3833.04,19508.18,2657.22
77,Nov 15 2011,16071247.5,1785.0,1319.97,1128.43,11328.5,3813.84,19348.44,2686.2
78,Nov 16 2011,15830340.0,1756.0,1297.86,1112.13,11142.87,3814.09,18960.9,2639.61
79,Nov 17 2011,15682500.0,1742.5,1289.4,1103.44,11066.27,3792.25,18817.47,2587.99
80,Nov 18 2011,15505380.0,1719.0,1271.17,1088.7,10924.93,3754.5,18491.23,2572.5
81,Nov 21 2011,15360550.0,1702.0,1263.78,1089.25,10824.72,3679.83,18225.85,2523.14
82,Nov 22 2011,15367455.0,1699.0,1258.99,1085.83,10807.0,3735.53,18251.59,2521.28
83,Nov 25 2011,15289367.5,1688.5,1272.52,1090.48,10764.19,3637.19,17689.48,2441.51
84,Nov 28 2011,15623110.0,1714.0,1283.75,1102.57,10942.35,3647.05,18037.81,2527.34
85,Nov 29 2011,15719135.0,1717.0,1287.59,1099.8,10950.68,3687.77,18256.2,2515.51
86,Nov 30 2011,15906060.0,1746.0,1297.03,1110.12,11137.56,3715.08,17989.35,2620.34
87,Dec 01 2011,15759240.0,1752.0,1300.67,1117.17,11148.85,3781.1,19002.26,2626.2
88,Dec 02 2011,15749205.0,1747.0,1300.77,1117.97,11110.39,3779.84,19040.39,2626.93
89,Dec 05 2011,15757040.0,1744.0,1294.92,1110.26,11098.99,3780.79,19179.69,2655.76
90,Dec 06 2011,15431780.0,1708.0,1276.29,1094.84,10870.05,3752.67,18942.23,2649.56
91,Dec 07 2011,15680242.5,1735.5,1296.07,1107.21,11045.24,3793.24,19240.58,2649.21
92,Dec 08 2011,15426425.0,1715.0,1288.31,1097.18,10910.66,3781.76,19107.81,2596.38
93,Dec 09 2011,15466450.0,1709.0,1278.71,1094.04,10877.27,3759.61,18586.23,2646.85
94,Dec 12 2011,15018475.0,1659.5,1255.67,1062.42,10555.41,3792.15,18575.66,2612.26
95,Dec 13 2011,15169575.0,1672.5,1277.99,1076.39,10645.8,3763.58,18447.17,2579.27
96,Dec 14 2011,14563255.0,1603.0,1237.74,1040.07,10212.07,3751.6,18354.43,2539.31
97,Dec 15 2011,14386360.0,1574.0,1211.0,1016.99,10031.89,3701.54,18026.84,2541.01
98,Dec 16 2011,14401790.0,1594.0,1221.74,1026.6,10119.35,3768.35,18285.39,2555.33
99,Dec 19 2011,14485870.0,1598.0,1227.53,1028.91,10127.8,3770.29,18070.21,2523.14
100,Dec 20 2011,14650580.0,1613.5,1230.74,1028.17,10241.21,3752.34,18080.2,2603.73
101,Dec 21 2011,14584560.0,1608.0,1232.42,1026.56,10192.63,3794.27,18416.45,2577.97
102,Dec 22 2011,14562922.5,1606.5,1229.62,1024.23,10183.6,3795.44,18378.23,2599.45
103,Dec 28 2011,14252897.5,1571.0,1213.46,1015.58,9930.6,3769.21,18518.67,2589.98
104,Dec 29 2011,13889997.5,1531.0,1185.49,994.74,9674.69,3808.77,18397.92,2613.74
105,Dec 30 2011,13882342.5,1531.0,1179.37,985.14,9636.11,3821.99,18434.39,2605.15
106,Jan 04 2012,14750885.0,1613.0,1249.52,1033.35,10153.19,3907.42,18727.31,2648.36
107,Jan 05 2012,14590875.0,1599.0,1249.9,1032.98,10076.42,3906.26,18813.41,2669.86
108,Jan 06 2012,14702067.5,1616.5,1271.43,1049.16,10199.31,3869.41,18593.06,2674.22
109,Jan 10 2012,14986735.0,1637.0,1281.11,1057.05,10337.65,3938.84,19004.28,2702.5
110,Jan 11 2012,14972020.0,1634.5,1288.38,1064.47,10322.68,3909.64,19151.94,2710.76
111,Jan 12 2012,15214760.0,1661.0,1297.96,1084.27,10493.87,3909.5,19095.38,2724.7
112,Jan 13 2012,14850340.0,1635.5,1291.2,1070.0,10314.44,3935.33,19204.42,2710.67
113,Jan 17 2012,15044760.0,1656.0,1300.15,1078.51,10457.64,3954.76,19627.75,2728.08
114,Jan 18 2012,14901232.5,1647.0,1285.06,1068.96,10395.86,3978.13,19686.92,2769.71
115,Jan 19 2012,14895000.0,1655.0,1283.69,1069.71,10454.14,4001.07,19942.95,2788.33
116,Jan 20 2012,14786085.0,1653.0,1279.46,1064.6,10478.37,3986.51,20110.37,2786.7
117,Jan 26 2012,15482555.0,1727.0,1312.61,1100.07,10947.45,3983.43,20439.14,2805.28
118,Jan 27 2012,15486535.0,1726.0,1314.35,1101.71,10941.11,3986.41,20501.67,2816.55
119,Jan 30 2012,15543710.0,1729.0,1318.44,1102.61,10946.3,3915.16,20160.41,2811.94
120,Jan 31 2012,15678560.0,1744.0,1332.26,1105.16,11002.02,3941.69,20390.49,2813.84
121,Feb 01 2012,15633900.0,1740.0,1318.38,1097.2,10973.66,3964.98,20333.37,2848.27
122,Feb 02 2012,15653940.0,1751.0,1329.34,1106.86,11034.45,4016.9,20739.45,2859.68
123,Feb 03 2012,15553980.0,1734.0,1321.45,1097.47,10929.05,4015.95,20756.98,2905.66
124,Feb 06 2012,15445215.0,1719.0,1314.42,1088.28,10850.5,3974.79,20709.94,2901.99
125,Feb 07 2012,15421180.0,1724.0,1301.92,1086.12,10869.65,3955.45,20699.19,2904.08
126,Feb 08 2012,15487020.0,1746.0,1317.34,1103.77,10990.2,3988.7,21018.46,2915.86
127,Feb 09 2012,15635860.0,1748.0,1313.89,1103.36,11004.01,3978.99,21010.01,2927.23
128,Feb 10 2012,15377827.5,1711.5,1297.67,1086.53,10780.05,3912.39,20783.86,2903.88
129,Feb 13 2012,15480000.0,1720.0,1301.4,1089.06,10831.01,3961.9,20887.4,2931.39
130,Feb 14 2012,15506610.0,1722.0,1311.4,1099.02,10847.91,3952.82,20917.83,2931.83
131,Feb 15 2012,15545010.0,1733.0,1326.34,1104.28,10917.9,3953.05,21365.23,2915.83
132,Feb 16 2012,15425565.0,1713.0,1313.45,1087.72,10794.64,3927.61,21277.28,2959.85
133,Feb 17 2012,15507000.0,1723.0,1308.97,1089.51,10853.35,3976.54,21491.62,2951.78
134,Feb 21 2012,15801920.0,1748.0,1317.8,1104.97,11006.11,4002.95,21478.72,2948.57
135,Feb 22 2012,15855600.0,1752.0,1323.16,1118.31,11030.59,3995.02,21549.28,2933.17
136,Feb 23 2012,16072965.0,1777.0,1334.69,1131.74,11192.43,3958.81,21380.99,2956.98
137,Feb 24 2012,16077487.5,1777.5,1320.29,1120.92,11194.34,3894.56,21406.86,2963.75
138,Feb 27 2012,16169500.0,1772.0,1322.88,1118.62,11166.97,3861.02,21217.86,2966.16
139,Feb 28 2012,16082430.0,1781.0,1326.78,1124.48,11218.52,3903.56,21568.73,2986.76
140,Feb 29 2012,15965400.0,1770.0,1323.17,1108.02,11139.67,3985.21,21680.08,2966.89
141,Mar 01 2012,15563120.0,1714.0,1285.63,1074.0,10798.54,3962.29,21387.96,2988.97
142,Mar 02 2012,15499560.0,1707.0,1292.69,1076.56,10751.03,4004.87,21562.26,2976.19
143,Mar 05 2012,15553862.5,1705.0,1288.49,1074.39,10752.92,3984.9,21265.31,2950.48
144,Mar 06 2012,15250487.5,1669.0,1272.54,1060.52,10528.05,3967.08,20806.25,2910.32
145,Mar 07 2012,15282025.0,1677.5,1278.53,1068.1,10584.86,3942.52,20627.78,2935.69
146,Mar 08 2012,15438150.0,1690.0,1273.26,1068.54,10674.88,3967.67,20900.73,2970.42
147,Mar 09 2012,15411093.75,1687.5,1286.25,1075.32,10649.31,3991.54,21086.0,2988.34
148,Mar 12 2012,15544856.25,1697.5,1291.86,1087.13,10739.23,3987.35,21134.18,2983.66
149,Mar 13 2012,15522650.0,1690.0,1289.19,1074.01,10692.63,4008.64,21339.7,3039.88
150,Mar 14 2012,15077772.5,1644.25,1262.28,1048.29,10411.88,4054.33,21307.89,3040.73
151,Mar 15 2012,15108040.0,1648.0,1260.85,1051.72,10431.84,4039.98,21353.53,3056.37
152,Mar 16 2012,15137540.0,1658.0,1258.83,1046.45,10483.04,4028.54,21317.85,3055.26
153,Mar 19 2012,15161187.5,1661.5,1254.72,1045.46,10506.16,4024.73,21115.29,3078.32
154,Mar 21 2012,15082391.25,1649.25,1250.38,1040.73,10428.04,4036.23,20856.63,3075.32
155,Mar 22 2012,14977091.25,1635.5,1239.53,1034.6,10303.16,4041.56,20901.56,3063.32
156,Mar 26 2012,15416293.75,1680.25,1260.88,1054.41,10609.1,4031.7,20668.86,3122.57
157,Mar 27 2012,15515640.0,1692.0,1270.08,1059.69,10671.78,4079.38,21046.91,3120.35
158,Mar 28 2012,15331210.0,1676.0,1261.24,1057.38,10568.86,4090.57,20885.42,3104.96
159,Mar 29 2012,15190987.5,1657.5,1248.4,1041.8,10452.19,4105.17,20609.39,3095.36
160,Mar 30 2012,15201900.0,1662.5,1248.4,1040.53,10470.42,4121.55,20555.58,3091.57
161,Apr 02 2012,15332350.0,1677.5,1261.18,1047.49,10564.89,4166.07,20522.26,3119.7
162,Apr 03 2012,15304162.5,1676.25,1256.65,1049.59,10557.02,4215.44,20790.98,3113.57
163,Apr 05 2012,14858410.0,1631.0,1248.57,1030.29,10300.25,4166.37,20593.0,3080.5
164,Apr 10 2012,15042600.0,1644.0,1256.59,1038.04,10376.11,4149.8,20356.24,2991.22
165,Apr 11 2012,15174845.0,1658.0,1263.67,1042.47,10458.83,4130.01,20140.67,3016.46
166,Apr 12 2012,15287631.25,1668.5,1266.46,1045.92,10523.73,4139.54,20327.32,3055.55
167,Apr 13 2012,15231810.0,1666.5,1273.79,1049.1,10503.95,4159.28,20701.04,3011.33
168,Apr 16 2012,15166275.0,1653.0,1265.5,1043.43,10438.69,4146.58,20610.64,2988.4
169,Apr 17 2012,15013890.0,1635.5,1244.58,1026.87,10306.1,4157.36,20562.31,3042.82
170,Apr 18 2012,15087810.0,1644.0,1252.81,1025.55,10361.8,4166.24,20780.73,3031.45
171,Apr 19 2012,15145350.0,1650.0,1255.42,1027.3,10401.43,4163.72,20995.01,3007.56
172,Apr 20 2012,15074715.25,1641.5,1242.81,1018.52,10355.4,4181.37,21010.64,3000.45
173,Apr 23 2012,14964808.5,1629.0,1241.19,1012.08,10277.03,4155.49,20624.39,2970.45
174,Apr 24 2012,15163028.75,1649.5,1249.34,1021.39,10403.89,4170.35,20677.16,2961.6
175,Apr 25 2012,15063205.63,1637.75,1242.23,1016.42,10324.54,4163.64,20646.29,3029.63
176,Apr 26 2012,15187397.5,1653.5,1249.86,1021.53,10426.97,4180.31,20809.71,3050.61
177,Apr 27 2012,15285901.5,1663.5,1254.57,1024.48,10497.02,4163.98,20741.45,3069.2
178,May 02 2012,15158304.0,1648.0,1253.04,1017.03,10393.93,4219.3,21309.08,3059.85
179,May 07 2012,15114281.25,1643.75,1259.68,1015.82,10368.61,4158.86,20536.65,2957.76
180,May 08 2012,14734987.5,1602.5,1233.17,992.97,10108.57,4181.07,20484.75,2946.27
181,May 09 2012,14606475.0,1582.5,1223.76,983.04,9985.1,4129.06,20330.64,2934.71
182,May 10 2012,14674230.0,1598.5,1233.41,989.11,10092.93,4133.63,20227.28,2933.64
183,May 11 2012,14547770.0,1583.0,1222.96,983.41,9989.68,4114.14,19964.63,2933.82
184,May 14 2012,14392747.5,1558.5,1213.97,967.77,9852.06,4053.07,19735.04,2902.58
185,May 15 2012,14382060.0,1556.5,1218.4,970.42,9834.28,4045.64,19894.31,2893.76
186,May 16 2012,14311237.0,1548.5,1215.37,972.83,9789.93,3980.5,19259.83,2874.04
187,May 21 2012,14730625.0,1592.5,1247.26,1007.75,10077.18,3940.11,18922.32,2847.21
188,May 22 2012,14614387.5,1582.5,1240.4,1001.68,10006.3,4021.1,19039.15,2839.08
189,May 23 2012,14343740.0,1549.0,1230.98,985.65,9812.14,3981.58,18786.19,2850.12
190,May 24 2012,14532152.5,1568.5,1246.57,1000.22,9951.66,3984.87,18666.4,2839.38
191,May 25 2012,14576731.25,1569.5,1254.4,1003.81,9956.75,3902.51,18713.41,2837.53
192,May 29 2012,14839402.5,1579.5,1259.97,1007.37,10026.67,3919.07,19055.46,2870.99
193,May 30 2012,14606900.0,1540.0,1242.69,991.44,9790.86,3917.92,18690.22,2837.36
194,May 31 2012,14645200.0,1558.0,1260.06,1012.25,9922.9,3832.82,18629.52,2827.34
195,Jun 01 2012,15076325.0,1606.0,1299.04,1047.24,10228.61,3799.77,18558.34,2747.48
196,Jun 04 2012,15096400.0,1606.0,1285.21,1044.11,10221.39,3654.58,18185.59,2760.01
197,Jun 05 2012,15100415.0,1606.0,1288.51,1044.86,10226.2,3717.88,18259.03,2778.11
198,Jun 06 2012,15221850.0,1635.0,1308.21,1057.6,10404.32,3841.33,18520.53,2844.72
199,Jun 07 2012,15056250.0,1606.0,1278.36,1031.04,10219.78,3840.6,18678.29,2831.02
200,Jun 08 2012,14795452.5,1576.5,1264.54,1022.54,10043.09,3825.33,18502.34,2858.42
201,Jun 11 2012,14897520.0,1584.0,1266.09,1021.21,10089.13,3866.21,18953.63,2809.73
202,Jun 12 2012,15080917.5,1603.5,1287.23,1031.39,10214.77,3852.58,18872.56,2843.07
203,Jun 13 2012,15288080.0,1619.5,1287.98,1039.31,10314.76,3860.46,19026.52,2818.61
204,Jun 14 2012,15199170.0,1613.5,1280.91,1038.05,10278.48,3791.62,18808.4,2836.33
205,Jun 15 2012,15271741.25,1627.25,1288.91,1040.24,10357.61,3818.11,19233.94,2872.8
206,Jun 18 2012,15226087.5,1615.5,1284.23,1030.98,10269.73,3860.16,19427.81,2895.33
207,Jun 19 2012,15287827.5,1625.5,1282.29,1034.46,10329.24,3880.82,19416.67,2929.76
208,Jun 20 2012,15081420.0,1601.0,1260.38,1017.22,10182.2,3943.9,19518.85,2930.45
209,Jun 21 2012,14918260.0,1582.0,1254.96,1010.25,10068.16,3901.79,19265.07,2859.09
210,Jun 22 2012,14774406.25,1565.5,1248.85,1006.17,9963.15,3889.52,18995.13,2892.42
211,Jun 25 2012,14820800.0,1570.0,1258.01,1009.06,9990.38,3857.59,18897.45,2836.16
212,Jun 26 2012,14877440.0,1576.0,1263.73,1010.42,10027.93,3881.4,18981.84,2854.06
213,Jun 27 2012,14861707.5,1573.5,1263.15,1011.67,10000.22,3934.87,19176.95,2875.32
214,Jun 28 2012,14720032.5,1558.5,1254.18,1005.1,9908.16,3887.57,19025.27,2849.49
215,Jun 29 2012,15013911.25,1598.5,1259.6,1019.16,10157.03,3955.58,19441.46,2935.05
216,Jul 03 2012,15168106.25,1617.5,1283.12,1031.67,10274.84,4049.89,19735.53,2976.08
217,Jul 05 2012,15053540.0,1604.0,1295.53,1033.41,10194.86,4069.84,19809.13,2976.12
218,Jul 06 2012,14893995.0,1587.0,1289.51,1023.38,10100.3,4055.2,19800.64,2937.33
219,Jul 09 2012,14914850.0,1585.0,1288.67,1021.1,10098.67,3985.05,19428.09,2931.77
220,Jul 10 2012,15043207.5,1595.25,1301.66,1029.53,10155.2,4009.68,19396.36,2902.33
221,Jul 11 2012,14847455.0,1577.0,1287.4,1013.43,10043.28,4019.13,19419.87,2887.98
222,Jul 12 2012,14698781.25,1556.25,1277.29,1010.29,9918.45,3984.12,19025.11,2866.19
223,Jul 13 2012,15073486.25,1595.5,1303.09,1026.28,10177.53,4019.67,19092.63,2908.47
224,Jul 17 2012,14964760.0,1585.25,1298.0,1018.11,10102.64,4080.67,19455.33,2910.04
225,Jul 18 2012,14886112.5,1575.25,1284.4,1008.32,10034.66,4081.64,19239.88,2942.6
226,Jul 19 2012,14964840.0,1584.0,1291.9,1008.34,10095.47,4096.2,19559.05,2965.9
227,Jul 20 2012,14895562.5,1576.25,1295.46,1008.32,10046.23,4081.2,19640.8,2925.3
228,Jul 23 2012,14865623.75,1572.25,1297.56,1013.64,10041.02,4009.79,19053.47,2890.15
229,Jul 24 2012,15001293.75,1583.25,1310.1,1019.71,10110.32,3992.11,18903.2,2862.99
230,Jul 25 2012,15181482.5,1601.0,1320.58,1034.67,10227.99,4000.84,18877.33,2854.24
231,Jul 26 2012,15334595.0,1618.0,1315.45,1030.67,10329.47,4004.78,18892.79,2893.25
232,Jul 27 2012,15300553.75,1618.25,1308.21,1029.78,10325.57,4084.21,19274.96,2958.09
233,Jul 30 2012,15295826.25,1617.75,1321.42,1030.81,10320.27,4099.12,19585.4,2945.84
234,Jul 31 2012,15352230.0,1622.0,1317.04,1035.23,10320.3,4142.34,19796.81,2939.52
235,Aug 01 2012,15098557.5,1599.0,1300.32,1025.76,10183.23,4130.47,19820.38,2920.21
236,Aug 02 2012,15119597.5,1597.0,1313.38,1029.13,10168.74,4093.11,19690.2,2909.77
237,Aug 03 2012,15166935.0,1602.0,1298.22,1026.96,10209.06,4099.81,19666.18,2967.9
238,Aug 06 2012,15238650.0,1610.0,1297.03,1030.99,10262.46,4105.5,19998.72,2989.91
239,Aug 07 2012,15252142.5,1611.0,1297.1,1029.36,10256.27,4085.58,20072.55,3015.86
240,Aug 08 2012,15278284.13,1613.25,1305.54,1030.17,10262.69,4090.71,20065.52,3011.25
241,Aug 09 2012,15296472.5,1615.0,1312.05,1032.97,10269.78,4131.17,20269.47,3018.64
242,Aug 10 2012,15339333.75,1618.5,1314.36,1031.48,10293.66,4141.56,20136.12,3020.86
243,Aug 13 2012,15389412.5,1622.5,1313.61,1033.21,10321.7,4102.53,20081.36,3022.52
244,Aug 14 2012,15150664.38,1597.75,1296.72,1018.62,10159.45,4121.56,20291.68,3016.98
245,Aug 15 2012,15212620.63,1601.75,1304.14,1020.52,10191.13,4141.99,20052.29,3030.93
246,Aug 16 2012,15226705.0,1604.5,1297.82,1019.25,10213.93,4160.51,19962.95,3062.39
247,Aug 21 2012,15558855.0,1639.5,1313.7,1038.74,10420.99,4160.51,20100.09,3067.26
248,Aug 23 2012,15809883.5,1665.25,1323.41,1048.15,10580.16,4162.66,20132.24,3053.4
249,Aug 24 2012,15844835.0,1667.0,1331.79,1054.1,10592.95,4145.4,19880.03,3069.79
250,Aug 27 2012,15869840.0,1667.0,1331.84,1055.13,10596.78,4145.88,19798.67,3073.19
251,Aug 28 2012,15904380.0,1668.0,1327.34,1053.73,10596.8,4142.85,19811.8,3077.14
252,Aug 29 2012,15848850.0,1660.0,1325.09,1048.74,10543.82,4093.17,19788.51,3081.19
253,Aug 30 2012,15849472.5,1660.5,1328.61,1050.12,10543.51,4025.58,19552.91,3048.71
254,Aug 31 2012,15718447.5,1648.5,1307.81,1037.87,10465.34,4060.33,19482.57,3066.96
255,Sep 04 2012,16241987.0,1697.0,1350.9,1068.3,10771.37,4105.25,19429.91,3075.06
256,Sep 05 2012,16173300.0,1690.0,1340.95,1061.99,10730.15,4075.35,19145.07,3069.27
257,Sep 06 2012,16270065.0,1701.0,1346.26,1067.43,10789.1,4102.86,19209.3,3135.81
258,Sep 07 2012,16536960.0,1728.0,1349.89,1078.18,10960.7,4143.68,19802.16,3136.42
259,Sep 10 2012,16587364.0,1732.0,1354.61,1081.82,10976.72,4160.66,19827.17,3104.02
260,Sep 11 2012,16649353.88,1736.75,1351.98,1081.21,11002.48,4155.36,19857.88,3104.53
261,Sep 12 2012,16619616.0,1737.0,1347.71,1078.85,10988.96,4174.1,20075.39,3114.31
262,Sep 13 2012,16600201.88,1733.25,1342.88,1075.42,10970.78,4170.64,20047.63,3155.83
263,Sep 14 2012,16876127.5,1775.5,1350.45,1092.88,11211.39,4257.0,20629.78,3183.95
264,Sep 18 2012,16814673.75,1769.5,1355.37,1088.62,11181.29,4223.89,20601.93,3177.8
265,Sep 19 2012,16850378.13,1766.75,1353.05,1089.04,11146.95,4244.71,20841.91,3182.62
266,Sep 20 2012,16776090.0,1758.5,1357.71,1085.46,11085.23,4217.52,20590.92,3175.96
267,Sep 21 2012,17033052.5,1784.5,1373.86,1097.85,11251.81,4244.62,20734.94,3179.96
