Date;NASDAQ
Oct 31 2011;2684,41
Nov 01 2011;2606,96
Nov 02 2011;2639,98
Nov 03 2011;2697,97
Nov 04 2011;2686,15
Nov 07 2011;2695,25
Nov 08 2011;2727,49
Nov 09 2011;2621,65
Nov 10 2011;2625,15
Nov 11 2011;2678,75
Nov 14 2011;2657,22
Nov 15 2011;2686,2
Nov 16 2011;2639,61
Nov 17 2011;2587,99
Nov 18 2011;2572,5
Nov 21 2011;2523,14
Nov 22 2011;2521,28
Nov 23 2011;2460,08
Nov 25 2011;2441,51
Nov 28 2011;2527,34
Nov 29 2011;2515,51
Nov 30 2011;2620,34
Dec 01 2011;2626,2
Dec 02 2011;2626,93
Dec 05 2011;2655,76
Dec 06 2011;2649,56
Dec 07 2011;2649,21
Dec 08 2011;2596,38
Dec 09 2011;2646,85
Dec 12 2011;2612,26
Dec 13 2011;2579,27
Dec 14 2011;2539,31
Dec 15 2011;2541,01
Dec 16 2011;2555,33
Dec 19 2011;2523,14
Dec 20 2011;2603,73
Dec 21 2011;2577,97
Dec 22 2011;2599,45
Dec 23 2011;2618,64
Dec 27 2011;2625,2
Dec 28 2011;2589,98
Dec 29 2011;2613,74
Dec 30 2011;2605,15
Jan 03 2012;2648,72
Jan 04 2012;2648,36
Jan 05 2012;2669,86
Jan 06 2012;2674,22
Jan 09 2012;2676,56
Jan 10 2012;2702,5
Jan 11 2012;2710,76
Jan 12 2012;2724,7
Jan 13 2012;2710,67
Jan 17 2012;2728,08
Jan 18 2012;2769,71
Jan 19 2012;2788,33
Jan 20 2012;2786,7
Jan 23 2012;2784,17
Jan 24 2012;2786,64
Jan 25 2012;2818,31
Jan 26 2012;2805,28
Jan 27 2012;2816,55
Jan 30 2012;2811,94
Jan 31 2012;2813,84
Feb 01 2012;2848,27
Feb 02 2012;2859,68
Feb 03 2012;2905,66
Feb 06 2012;2901,99
Feb 07 2012;2904,08
Feb 08 2012;2915,86
Feb 09 2012;2927,23
Feb 10 2012;2903,88
Feb 13 2012;2931,39
Feb 14 2012;2931,83
Feb 15 2012;2915,83
Feb 16 2012;2959,85
Feb 17 2012;2951,78
Feb 21 2012;2948,57
Feb 22 2012;2933,17
Feb 23 2012;2956,98
Feb 24 2012;2963,75
Feb 27 2012;2966,16
Feb 28 2012;2986,76
Feb 29 2012;2966,89
Mar 01 2012;2988,97
Mar 02 2012;2976,19
Mar 05 2012;2950,48
Mar 06 2012;2910,32
Mar 07 2012;2935,69
Mar 08 2012;2970,42
Mar 09 2012;2988,34
Mar 12 2012;2983,66
Mar 13 2012;3039,88
Mar 14 2012;3040,73
Mar 15 2012;3056,37
Mar 16 2012;3055,26
Mar 19 2012;3078,32
Mar 20 2012;3074,15
Mar 21 2012;3075,32
Mar 22 2012;3063,32
Mar 23 2012;3067,92
Mar 26 2012;3122,57
Mar 27 2012;3120,35
Mar 28 2012;3104,96
Mar 29 2012;3095,36
Mar 30 2012;3091,57
Apr 02 2012;3119,7
Apr 03 2012;3113,57
Apr 04 2012;3068,09
Apr 05 2012;3080,5
Apr 09 2012;3047,08
Apr 10 2012;2991,22
Apr 11 2012;3016,46
Apr 12 2012;3055,55
Apr 13 2012;3011,33
Apr 16 2012;2988,4
Apr 17 2012;3042,82
Apr 18 2012;3031,45
Apr 19 2012;3007,56
Apr 20 2012;3000,45
Apr 23 2012;2970,45
Apr 24 2012;2961,6
Apr 25 2012;3029,63
Apr 26 2012;3050,61
Apr 27 2012;3069,2
Apr 30 2012;3046,36
May 01 2012;3050,44
May 02 2012;3059,85
May 03 2012;3024,3
May 04 2012;2956,34
May 07 2012;2957,76
May 08 2012;2946,27
May 09 2012;2934,71
May 10 2012;2933,64
May 11 2012;2933,82
May 14 2012;2902,58
May 15 2012;2893,76
May 16 2012;2874,04
May 17 2012;2813,69
May 18 2012;2778,79
May 21 2012;2847,21
May 22 2012;2839,08
May 23 2012;2850,12
May 24 2012;2839,38
May 25 2012;2837,53
May 29 2012;2870,99
May 30 2012;2837,36
May 31 2012;2827,34
Jun 01 2012;2747,48
Jun 04 2012;2760,01
Jun 05 2012;2778,11
Jun 06 2012;2844,72
Jun 07 2012;2831,02
Jun 08 2012;2858,42
Jun 11 2012;2809,73
Jun 12 2012;2843,07
Jun 13 2012;2818,61
Jun 14 2012;2836,33
Jun 15 2012;2872,8
Jun 18 2012;2895,33
Jun 19 2012;2929,76
Jun 20 2012;2930,45
Jun 21 2012;2859,09
Jun 22 2012;2892,42
Jun 25 2012;2836,16
Jun 26 2012;2854,06
Jun 27 2012;2875,32
Jun 28 2012;2849,49
Jun 29 2012;2935,05
Jul 02 2012;2951,23
Jul 03 2012;2976,08
Jul 05 2012;2976,12
Jul 06 2012;2937,33
Jul 09 2012;2931,77
Jul 10 2012;2902,33
Jul 11 2012;2887,98
Jul 12 2012;2866,19
Jul 13 2012;2908,47
Jul 16 2012;2896,94
Jul 17 2012;2910,04
Jul 18 2012;2942,6
Jul 19 2012;2965,9
Jul 20 2012;2925,3
Jul 23 2012;2890,15
Jul 24 2012;2862,99
Jul 25 2012;2854,24
Jul 26 2012;2893,25
Jul 27 2012;2958,09
Jul 30 2012;2945,84
Jul 31 2012;2939,52
Aug 01 2012;2920,21
Aug 02 2012;2909,77
Aug 03 2012;2967,9
Aug 06 2012;2989,91
Aug 07 2012;3015,86
Aug 08 2012;3011,25
Aug 09 2012;3018,64
Aug 10 2012;3020,86
Aug 13 2012;3022,52
Aug 14 2012;3016,98
Aug 15 2012;3030,93
Aug 16 2012;3062,39
Aug 17 2012;3076,59
Aug 20 2012;3076,21
Aug 21 2012;3067,26
Aug 22 2012;3073,67
Aug 23 2012;3053,4
Aug 24 2012;3069,79
Aug 27 2012;3073,19
Aug 28 2012;3077,14
Aug 29 2012;3081,19
Aug 30 2012;3048,71
Aug 31 2012;3066,96
Sep 04 2012;3075,06
Sep 05 2012;3069,27
Sep 06 2012;3135,81
Sep 07 2012;3136,42
Sep 10 2012;3104,02
Sep 11 2012;3104,53
Sep 12 2012;3114,31
Sep 13 2012;3155,83
Sep 14 2012;3183,95
Sep 17 2012;3178,67
Sep 18 2012;3177,8
Sep 19 2012;3182,62
Sep 20 2012;3175,96
Sep 21 2012;3179,96
Sep 24 2012;3160,78
Sep 25 2012;3117,73
Sep 26 2012;3093,7
Sep 27 2012;3136,6
Sep 28 2012;3116,23
Oct 01 2012;3113,53
Oct 02 2012;3120,04
Oct 03 2012;3135,23
Oct 04 2012;3149,46
Oct 05 2012;3136,19
Oct 08 2012;3112,35
Oct 09 2012;3065,02
Oct 10 2012;3051,78
Oct 11 2012;3049,41
Oct 12 2012;3044,11
Oct 15 2012;3064,18
Oct 16 2012;3101,17
Oct 17 2012;3104,12
Oct 18 2012;3072,87
Oct 19 2012;3005,62
Oct 22 2012;3016,96
Oct 23 2012;2990,46
Oct 24 2012;2981,7
Oct 25 2012;2986,12
Oct 26 2012;2987,95
Oct 31 2012;2977,23
Nov 01 2012;3020,06
Nov 02 2012;2982,13
Nov 05 2012;2999,66
Nov 06 2012;3011,93
Nov 07 2012;2937,29
Nov 08 2012;2895,58
Nov 09 2012;2904,87
Nov 12 2012;2904,25
Nov 13 2012;2883,89
Nov 14 2012;2846,81
Nov 15 2012;2836,94
Nov 16 2012;2853,13
Nov 19 2012;2916,07
Nov 20 2012;2916,68
Nov 21 2012;2926,55
Nov 23 2012;2966,85
Nov 26 2012;2976,78
Nov 27 2012;2967,79
Nov 28 2012;2991,78
Nov 29 2012;3012,03
Nov 30 2012;3010,24
Dec 03 2012;3002,2
Dec 04 2012;2996,69
Dec 05 2012;2973,7
Dec 06 2012;2989,27
Dec 07 2012;2978,04
Dec 10 2012;2986,96
Dec 11 2012;3022,3
Dec 12 2012;3013,81
Dec 13 2012;2992,16
Dec 14 2012;2971,33
Dec 17 2012;3010,6
Dec 18 2012;3054,53
Dec 19 2012;3044,36
Dec 20 2012;3050,39
Dec 21 2012;3021,01
Dec 24 2012;3012,6
Dec 26 2012;2990,16
Dec 27 2012;2985,91
Dec 28 2012;2960,31
Dec 31 2012;3019,51
Jan 02 2013;3112,26
Jan 03 2013;3100,57
Jan 04 2013;3101,66
Jan 07 2013;3098,81
Jan 08 2013;3091,81
Jan 09 2013;3105,81
Jan 10 2013;3121,76
Jan 11 2013;3125,64
Jan 14 2013;3117,5
Jan 15 2013;3110,78
Jan 16 2013;3117,54
Jan 17 2013;3136
Jan 18 2013;3134,71
Jan 22 2013;3143,18
Jan 23 2013;3153,67
Jan 24 2013;3130,38
Jan 25 2013;3149,71
Jan 28 2013;3154,3
Jan 29 2013;3153,66
Jan 30 2013;3142,31
Jan 31 2013;3142,13
Feb 01 2013;3179,1
Feb 04 2013;3131,17
Feb 05 2013;3171,58
Feb 06 2013;3168,48
Feb 07 2013;3165,13
Feb 08 2013;3193,87
Feb 11 2013;3192
Feb 12 2013;3186,49
Feb 13 2013;3196,88
Feb 14 2013;3198,66
Feb 15 2013;3192,03
Feb 19 2013;3213,59
Feb 20 2013;3164,41
Feb 21 2013;3131,49
Feb 22 2013;3161,82
Feb 25 2013;3116,25
Feb 26 2013;3129,65
Feb 27 2013;3162,26
Feb 28 2013;3160,19
Mar 01 2013;3169,74
Mar 04 2013;3182,03
Mar 05 2013;3224,13
Mar 06 2013;3222,37
Mar 07 2013;3232,09
Mar 08 2013;3244,37
Mar 11 2013;3252,87
Mar 12 2013;3242,32
Mar 13 2013;3245,12
Mar 14 2013;3258,93
Mar 15 2013;3249,07
Mar 18 2013;3237,59
Mar 19 2013;3229,1
Mar 20 2013;3254,19
Mar 21 2013;3222,6
Mar 22 2013;3245
Mar 25 2013;3235,3
Mar 26 2013;3252,48
Mar 27 2013;3256,52
Mar 28 2013;3267,52
Apr 01 2013;3239,17
Apr 02 2013;3254,86
Apr 03 2013;3218,6
Apr 04 2013;3224,98
Apr 05 2013;3203,86
Apr 08 2013;3222,25
Apr 09 2013;3237,86
Apr 10 2013;3297,25
Apr 11 2013;3300,16
Apr 12 2013;3294,95
Apr 15 2013;3216,49
Apr 16 2013;3264,63
Apr 17 2013;3204,67
Apr 18 2013;3166,36
Apr 19 2013;3206,06
Apr 22 2013;3233,55
Apr 23 2013;3269,33
Apr 24 2013;3269,65
Apr 25 2013;3289,99
Apr 26 2013;3279,26
Apr 29 2013;3307,02
Apr 30 2013;3328,79
May 01 2013;3299,13
May 02 2013;3340,62
May 03 2013;3378,63
May 06 2013;3392,97
May 07 2013;3396,63
May 08 2013;3413,27
May 09 2013;3409,17
May 10 2013;3436,58
May 13 2013;3438,79
May 14 2013;3462,61
May 15 2013;3471,62
May 16 2013;3465,24
May 17 2013;3498,97
May 20 2013;3496,43
May 21 2013;3502,12
May 22 2013;3463,3
May 23 2013;3459,42
May 24 2013;3459,14
May 28 2013;3488,89
May 29 2013;3467,52
May 30 2013;3491,3
May 31 2013;3455,91
Jun 03 2013;3465,37
Jun 04 2013;3445,26
Jun 05 2013;3401,48
Jun 06 2013;3424,05
Jun 07 2013;3469,22
Jun 10 2013;3473,77
Jun 11 2013;3436,95
Jun 12 2013;3400,43
Jun 13 2013;3445,36
Jun 14 2013;3423,56
Jun 17 2013;3452,13
Jun 18 2013;3482,18
Jun 19 2013;3443,2
Jun 20 2013;3364,64
Jun 21 2013;3357,25
Jun 24 2013;3320,76
Jun 25 2013;3347,89
Jun 26 2013;3376,22
Jun 27 2013;3401,86
Jun 28 2013;3403,25
Jul 01 2013;3434,49
Jul 02 2013;3433,4
Jul 03 2013;3443,67
Jul 05 2013;3479,38
Jul 08 2013;3484,83
Jul 09 2013;3504,26
Jul 10 2013;3520,76
Jul 11 2013;3578,3
Jul 12 2013;3600,08
Jul 15 2013;3607,49
Jul 16 2013;3598,5
Jul 17 2013;3610
Jul 18 2013;3611,28
Jul 19 2013;3587,61
Jul 22 2013;3600,39
Jul 23 2013;3579,27
Jul 24 2013;3579,6
Jul 25 2013;3605,19
Jul 26 2013;3613,16
Jul 29 2013;3599,14
Jul 30 2013;3616,47
Jul 31 2013;3626,37
Aug 01 2013;3675,74
Aug 02 2013;3689,59
Aug 05 2013;3692,95
Aug 06 2013;3665,77
Aug 07 2013;3654,01
Aug 08 2013;3669,12
Aug 09 2013;3660,11
Aug 12 2013;3669,95
Aug 13 2013;3684,44
Aug 14 2013;3669,27
Aug 15 2013;3606,12
Aug 16 2013;3602,78
Aug 19 2013;3589,09
Aug 20 2013;3613,59
Aug 21 2013;3599,79
Aug 22 2013;3638,71
Aug 23 2013;3657,79
Aug 26 2013;3657,57
Aug 27 2013;3578,52
Aug 28 2013;3593,35
Aug 29 2013;3620,3
Aug 30 2013;3589,87
Sep 03 2013;3612,61
Sep 04 2013;3649,04
Sep 05 2013;3658,78
Sep 06 2013;3660,01
Sep 09 2013;3706,18
Sep 10 2013;3729,02
Sep 11 2013;3725,01
Sep 12 2013;3715,97
Sep 13 2013;3722,18
Sep 16 2013;3717,85
Sep 17 2013;3745,7
Sep 18 2013;3783,64
Sep 19 2013;3789,38
Sep 20 2013;3774,73
Sep 23 2013;3765,29
Sep 24 2013;3768,25
Sep 25 2013;3761,1
Sep 26 2013;3787,43
Sep 27 2013;3781,59
Sep 30 2013;3771,48
Oct 01 2013;3817,98
Oct 02 2013;3815,02
Oct 03 2013;3774,34
Oct 04 2013;3807,75
Oct 07 2013;3770,38
Oct 08 2013;3694,83
Oct 09 2013;3677,78
Oct 10 2013;3760,75
Oct 11 2013;3791,87
Oct 14 2013;3815,28
Oct 15 2013;3794,01
Oct 16 2013;3839,43
Oct 17 2013;3863,15
Oct 18 2013;3914,28
Oct 21 2013;3920,05
Oct 22 2013;3929,57
Oct 23 2013;3907,07
Oct 24 2013;3928,96
Oct 25 2013;3943,36
Oct 28 2013;3940,13
Oct 29 2013;3952,34
Oct 30 2013;3930,62
Oct 31 2013;3919,71
Nov 01 2013;3922,04
Nov 04 2013;3936,59
Nov 05 2013;3939,86
Nov 06 2013;3931,95
Nov 07 2013;3857,33
Nov 08 2013;3919,23
Nov 11 2013;3919,79
Nov 12 2013;3919,92
Nov 13 2013;3965,57
Nov 14 2013;3972,74
Nov 15 2013;3985,97
Nov 18 2013;3949,07
Nov 19 2013;3931,55
Nov 20 2013;3921,27
Nov 21 2013;3969,16
Nov 22 2013;3991,65
Nov 25 2013;3994,57
Nov 26 2013;4017,75
Nov 27 2013;4044,75
Nov 29 2013;4059,89
Dec 02 2013;4045,26
Dec 03 2013;4037,2
Dec 04 2013;4038
Dec 05 2013;4033,16
Dec 06 2013;4062,52
Dec 09 2013;4068,75
Dec 10 2013;4060,49
Dec 11 2013;4003,81
Dec 12 2013;3998,4
Dec 13 2013;4000,97
Dec 16 2013;4029,52
Dec 17 2013;4023,68
Dec 18 2013;4070,06
Dec 19 2013;4058,14
Dec 20 2013;4104,74
Dec 23 2013;4148,9
Dec 24 2013;4155,42
Dec 26 2013;4167,18
Dec 27 2013;4156,59
Dec 30 2013;4154,2
Dec 31 2013;4176,59
Jan 02 2014;4143,07
Jan 03 2014;4131,91
Jan 06 2014;4113,68
Jan 07 2014;4153,18
Jan 08 2014;4165,61
Jan 09 2014;4156,19
Jan 10 2014;4174,66
Jan 13 2014;4113,3
Jan 14 2014;4183,02
Jan 15 2014;4214,88
Jan 16 2014;4218,69
Jan 17 2014;4197,58
Jan 21 2014;4225,76
Jan 22 2014;4243
Jan 23 2014;4218,88
Jan 24 2014;4128,17
Jan 27 2014;4083,61
Jan 28 2014;4097,96
Jan 29 2014;4051,43
Jan 30 2014;4123,12
Jan 31 2014;4103,88
Feb 03 2014;3996,96
Feb 04 2014;4031,52
Feb 05 2014;4011,55
Feb 06 2014;4057,12
Feb 07 2014;4125,86
Feb 10 2014;4148,17
Feb 11 2014;4191,05
Feb 12 2014;4201,29
Feb 13 2014;4240,67
Feb 14 2014;4244,02
Feb 18 2014;4272,78
Feb 19 2014;4237,95
Feb 20 2014;4267,55
Feb 21 2014;4263,41
Feb 24 2014;4292,97
Feb 25 2014;4287,59
Feb 26 2014;4292,06
Feb 27 2014;4318,93
Feb 28 2014;4308,12
Mar 03 2014;4277,3
Mar 04 2014;4351,97
Mar 05 2014;4357,97
Mar 06 2014;4352,12
Mar 07 2014;4336,22
Mar 10 2014;4334,45
Mar 11 2014;4307,19
Mar 12 2014;4323,33
Mar 13 2014;4260,42
Mar 14 2014;4245,4
Mar 17 2014;4279,95
Mar 18 2014;4333,31
Mar 19 2014;4307,6
Mar 20 2014;4319,29
Mar 21 2014;4276,79
Mar 24 2014;4226,39
Mar 25 2014;4234,27
Mar 26 2014;4173,58
Mar 27 2014;4151,23
Mar 28 2014;4155,76
Mar 31 2014;4198,99
Apr 01 2014;4268,04
Apr 02 2014;4276,46
Apr 03 2014;4237,74
Apr 04 2014;4127,73
Apr 07 2014;4079,75
Apr 08 2014;4112,99
Apr 09 2014;4183,9
Apr 10 2014;4054,11
Apr 11 2014;3999,73
Apr 14 2014;4022,69
Apr 15 2014;4034,16
Apr 16 2014;4086,22
Apr 17 2014;4095,52
Apr 21 2014;4121,55
Apr 22 2014;4161,46
Apr 23 2014;4126,97
Apr 24 2014;4148,34
Apr 25 2014;4075,56
Apr 28 2014;4074,4
Apr 29 2014;4103,54
Apr 30 2014;4114,56
May 01 2014;4127,45
May 02 2014;4123,9
May 05 2014;4138,06
May 06 2014;4080,76
May 07 2014;4067,67
May 08 2014;4051,5
May 09 2014;4071,87
May 12 2014;4143,86
May 13 2014;4130,16
May 14 2014;4100,63
May 15 2014;4069,29
May 16 2014;4090,59
May 19 2014;4125,81
May 20 2014;4096,89
May 21 2014;4131,54
May 22 2014;4154,34
May 23 2014;4185,81
May 27 2014;4237,07
May 28 2014;4225,07
May 29 2014;4247,95
May 30 2014;4242,62
Jun 02 2014;4237,2
Jun 03 2014;4234,08
Jun 04 2014;4251,64
Jun 05 2014;4296,23
Jun 06 2014;4321,4
Jun 09 2014;4336,24
Jun 10 2014;4338
Jun 11 2014;4331,93
Jun 12 2014;4297,63
Jun 13 2014;4310,65
Jun 16 2014;4321,1
Jun 17 2014;4337,23
Jun 18 2014;4362,84
Jun 19 2014;4359,33
Jun 20 2014;4368,04
Jun 23 2014;4368,68
Jun 24 2014;4350,35
Jun 25 2014;4379,76
Jun 26 2014;4379,05
Jun 27 2014;4397,93
Jun 30 2014;4408,18
Jul 01 2014;4458,65
Jul 02 2014;4457,73
Jul 03 2014;4485,93
Jul 07 2014;4451,53
Jul 08 2014;4391,46
Jul 09 2014;4419,03
Jul 10 2014;4396,2
Jul 11 2014;4415,49
Jul 14 2014;4440,42
Jul 15 2014;4416,39
Jul 16 2014;4425,97
Jul 17 2014;4363,45
Jul 18 2014;4432,15
Jul 21 2014;4424,7
Jul 22 2014;4456,02
Jul 23 2014;4473,7
Jul 24 2014;4472,11
Jul 25 2014;4449,56
Jul 28 2014;4444,91
Jul 29 2014;4442,7
Jul 30 2014;4462,9
Jul 31 2014;4369,77
Aug 01 2014;4352,64
Aug 04 2014;4383,89
Aug 05 2014;4352,84
Aug 06 2014;4355,05
Aug 07 2014;4334,97
Aug 08 2014;4370,9
Aug 11 2014;4401,33
Aug 12 2014;4389,25
Aug 13 2014;4434,12
Aug 14 2014;4453
Aug 15 2014;4464,93
Aug 18 2014;4508,31
Aug 19 2014;4527,51
Aug 20 2014;4526,48
Aug 21 2014;4532,1
Aug 22 2014;4538,55
Aug 25 2014;4557,35
Aug 26 2014;4570,64
Aug 27 2014;4569,62
Aug 28 2014;4557,69
Aug 29 2014;4580,27
Sep 02 2014;4598,19
Sep 03 2014;4572,56
Sep 04 2014;4562,29
Sep 05 2014;4582,9
Sep 08 2014;4592,28
Sep 09 2014;4552,28
Sep 10 2014;4586,52
Sep 11 2014;4591,81
Sep 12 2014;4567,6
Sep 15 2014;4518,9
Sep 16 2014;4552,76
Sep 17 2014;4562,19
Sep 18 2014;4593,43
Sep 19 2014;4579,79
Sep 22 2014;4527,69
Sep 23 2014;4508,69
Sep 24 2014;4555,22
Sep 25 2014;4466,75
Sep 26 2014;4512,19
Sep 29 2014;4505,85
Sep 30 2014;4493,39
Oct 01 2014;4422,09
Oct 02 2014;4430,19
Oct 03 2014;4475,62
Oct 06 2014;4454,8
Oct 07 2014;4385,2
Oct 08 2014;4468,59
Oct 09 2014;4378,34
Oct 10 2014;4276,24
Oct 13 2014;4213,66
Oct 14 2014;4227,17
Oct 15 2014;4215,32
Oct 16 2014;4217,39
Oct 17 2014;4258,44
Oct 20 2014;4316,07
Oct 21 2014;4419,48
Oct 22 2014;4382,85
Oct 23 2014;4452,79
Oct 24 2014;4483,72
Oct 27 2014;4485,93
Oct 28 2014;4564,29
Oct 29 2014;4549,23
Oct 30 2014;4566,14
Oct 31 2014;4630,74
Nov 03 2014;4638,91
Nov 04 2014;4623,64
Nov 05 2014;4620,72
Nov 06 2014;4638,47
Nov 07 2014;4632,53
Nov 10 2014;4651,62
Nov 11 2014;4660,56
Nov 12 2014;4675,14
Nov 13 2014;4680,14
Nov 14 2014;4688,54
Nov 17 2014;4671
Nov 18 2014;4702,44
Nov 19 2014;4675,71
Nov 20 2014;4701,87
Nov 21 2014;4712,97
Nov 24 2014;4754,89
Nov 25 2014;4758,25
Nov 26 2014;4787,32
Nov 28 2014;4791,63
Dec 01 2014;4727,35
Dec 02 2014;4755,81
Dec 03 2014;4774,47
Dec 04 2014;4769,44
Dec 05 2014;4780,76
Dec 08 2014;4740,69
Dec 09 2014;4766,47
Dec 10 2014;4684,02
Dec 11 2014;4708,16
Dec 12 2014;4653,6
Dec 15 2014;4605,16
Dec 16 2014;4547,83
Dec 17 2014;4644,31
Dec 18 2014;4748,4
Dec 19 2014;4765,38
Dec 22 2014;4781,42
Dec 23 2014;4765,42
Dec 24 2014;4773,47
Dec 26 2014;4806,86
Dec 29 2014;4806,91
Dec 30 2014;4777,44
Dec 31 2014;4736,05
Jan 02 2015;4726,81
Jan 05 2015;4652,57
Jan 06 2015;4592,74
Jan 07 2015;4650,47
Jan 08 2015;4736,19
Jan 09 2015;4704,07
Jan 12 2015;4664,71
Jan 13 2015;4661,5
Jan 14 2015;4639,32
Jan 15 2015;4570,82
Jan 16 2015;4634,38
Jan 20 2015;4654,85
Jan 21 2015;4667,42
Jan 22 2015;4750,4
Jan 23 2015;4757,88
Jan 26 2015;4771,76
Jan 27 2015;4681,5
Jan 28 2015;4637,99
Jan 29 2015;4683,41
Jan 30 2015;4635,24
Feb 02 2015;4676,69
Feb 03 2015;4727,74
Feb 04 2015;4716,7
Feb 05 2015;4765,1
Feb 06 2015;4744,4
Feb 09 2015;4726,01
Feb 10 2015;4787,65
Feb 11 2015;4801,18
Feb 12 2015;4857,61
Feb 13 2015;4893,84
Feb 17 2015;4899,27
Feb 18 2015;4906,36
Feb 19 2015;4924,7
Feb 20 2015;4955,97
Feb 23 2015;4960,97
Feb 24 2015;4968,12
Feb 25 2015;4967,14
Feb 26 2015;4987,89
Feb 27 2015;4963,53
Mar 02 2015;5008,1
Mar 03 2015;4979,9
Mar 04 2015;4967,14
Mar 05 2015;4982,81
Mar 06 2015;4927,37
Mar 09 2015;4942,44
Mar 10 2015;4859,8
Mar 11 2015;4849,94
Mar 12 2015;4893,29
Mar 13 2015;4871,76
Mar 16 2015;4929,51
Mar 17 2015;4937,44
Mar 18 2015;4982,83
Mar 19 2015;4992,38
Mar 20 2015;5026,42
Mar 23 2015;5010,97
Mar 24 2015;4994,73
Mar 25 2015;4876,52
Mar 26 2015;4863,36
Mar 27 2015;4891,22
Mar 30 2015;4947,44
Mar 31 2015;4900,88
Apr 01 2015;4880,23
Apr 02 2015;4886,94
Apr 06 2015;4917,32
Apr 07 2015;4910,23
Apr 08 2015;4950,82
Apr 09 2015;4974,56
Apr 10 2015;4995,98
Apr 13 2015;4988,25
Apr 14 2015;4977,29
Apr 15 2015;5011,02
Apr 16 2015;5007,79
Apr 17 2015;4931,81
Apr 20 2015;4994,6
Apr 21 2015;5014,1
Apr 22 2015;5035,17
Apr 23 2015;5056,06
Apr 24 2015;5092,09
Apr 27 2015;5060,25
Apr 28 2015;5055,42
Apr 29 2015;5023,64
Apr 30 2015;4941,42
May 01 2015;5005,39
May 04 2015;5016,93
May 05 2015;4939,33
May 06 2015;4919,64
May 07 2015;4945,54
May 08 2015;5003,55
May 11 2015;4993,57
May 12 2015;4976,19
May 13 2015;4981,69
May 14 2015;5050,8
May 15 2015;5048,29
May 18 2015;5078,44
May 19 2015;5070,03
May 20 2015;5071,74
May 21 2015;5090,79
May 22 2015;5089,36
May 26 2015;5032,75
May 27 2015;5106,59
May 28 2015;5097,98
May 29 2015;5070,02
Jun 01 2015;5082,93
Jun 02 2015;5076,52
Jun 03 2015;5099,23
Jun 04 2015;5059,12
Jun 05 2015;5068,46
Jun 08 2015;5021,63
Jun 09 2015;5013,86
Jun 10 2015;5076,69
Jun 11 2015;5082,51
Jun 12 2015;5051,1
Jun 15 2015;5029,97
Jun 16 2015;5055,55
Jun 17 2015;5064,88
Jun 18 2015;5132,95
Jun 19 2015;5117
Jun 22 2015;5153,97
Jun 23 2015;5160,1
Jun 24 2015;5122,41
Jun 25 2015;5112,19
Jun 26 2015;5080,51
Jun 29 2015;4958,47
Jun 30 2015;4986,87
Jul 01 2015;5013,12
Jul 02 2015;5009,21
Jul 06 2015;4991,94
Jul 07 2015;4997,46
Jul 08 2015;4909,76
Jul 09 2015;4922,4
Jul 10 2015;4997,7
Jul 13 2015;5071,51
Jul 14 2015;5104,89
Jul 15 2015;5098,94
Jul 16 2015;5163,18
Jul 17 2015;5210,14
Jul 20 2015;5218,86
Jul 21 2015;5208,12
Jul 22 2015;5171,77
Jul 23 2015;5146,41
Jul 24 2015;5088,63
Jul 27 2015;5039,78
Jul 28 2015;5089,21
Jul 29 2015;5111,73
Jul 30 2015;5128,78
Jul 31 2015;5128,28
Aug 03 2015;5115,38
Aug 04 2015;5105,55
Aug 05 2015;5139,94
Aug 06 2015;5056,44
Aug 07 2015;5043,54
Aug 10 2015;5101,8
Aug 11 2015;5036,79
Aug 12 2015;5044,39
Aug 13 2015;5033,56
Aug 14 2015;5048,23
Aug 17 2015;5091,7
Aug 18 2015;5059,35
Aug 19 2015;5019,05
Aug 20 2015;4877,49
Aug 21 2015;4706,04
Aug 24 2015;4526,25
Aug 25 2015;4506,49
Aug 26 2015;4697,54
Aug 27 2015;4812,71
Aug 28 2015;4828,32
Aug 31 2015;4776,51
Sep 01 2015;4636,1
Sep 02 2015;4749,98
Sep 03 2015;4733,5
Sep 04 2015;4683,92
Sep 08 2015;4811,93
Sep 09 2015;4756,53
Sep 10 2015;4796,25
Sep 11 2015;4822,34
Sep 14 2015;4805,76
Sep 15 2015;4860,52
Sep 16 2015;4889,24
Sep 17 2015;4893,95
Sep 18 2015;4827,23
Sep 21 2015;4828,95
Sep 22 2015;4756,72
Sep 23 2015;4752,74
Sep 24 2015;4734,48
Sep 25 2015;4686,5
Sep 28 2015;4543,97
Sep 29 2015;4517,32
Sep 30 2015;4620,16
Oct 01 2015;4627,08
Oct 02 2015;4707,77
Oct 05 2015;4781,26
Oct 06 2015;4748,36
Oct 07 2015;4791,15
Oct 08 2015;4810,79
Oct 09 2015;4830,47
Oct 12 2015;4838,64
Oct 13 2015;4796,61
Oct 14 2015;4782,85
Oct 15 2015;4870,1
Oct 16 2015;4886,69
Oct 19 2015;4905,47
Oct 20 2015;4880,97
Oct 21 2015;4840,12
Oct 22 2015;4920,05
Oct 23 2015;5031,86
Oct 26 2015;5034,7
Oct 27 2015;5030,15
Oct 28 2015;5095,69
Oct 29 2015;5074,27
Oct 30 2015;5053,75
Nov 02 2015;5127,15
Nov 03 2015;5145,13
Nov 04 2015;5142,48
Nov 05 2015;5127,74
Nov 06 2015;5147,12
