,Date,IDR,USD,Euro,GBP,RMB,IHSG,Hang Seng,NASDAQ
19,Jun 12 2019,18966000.16,1332.35,1176.94,1047.12,9215.73,6276.18,27308.46,7792.72
20,Jun 13 2019,19076650.61,1335.9,1185.1,1053.22,9247.63,6273.08,27294.71,7837.13
21,Jun 14 2019,19360034.38,1351.25,1203.79,1071.74,9355.51,6250.27,27118.35,7796.66
22,Jun 17 2019,19227532.7,1341.3,1194.82,1068.21,9288.5,6190.52,27227.16,7845.02
23,Jun 18 2019,19208129.9,1341.35,1199.19,1069.49,9290.72,6257.33,27498.77,7953.88
24,Jun 19 2019,19178918.69,1344.05,1198.39,1064.05,9279.18,6339.26,28202.14,7987.32
25,Jun 20 2019,19564758.75,1379.5,1221.77,1086.18,9450.26,6335.7,28550.43,8051.34
26,Jun 21 2019,19776656.87,1397.15,1234.18,1100.51,9604.43,6315.44,28473.71,8031.71
27,Jun 24 2019,19876597.31,1405.7,1234.21,1104.68,9669.67,6288.46,28513.0,8005.7
28,Jun 25 2019,20218523.62,1431.4,1257.55,1125.23,9848.6,6320.44,28185.98,7884.72
29,Jun 26 2019,19900990.56,1403.95,1234.08,1107.43,9666.9,6310.49,28221.98,7909.97
30,Jun 27 2019,19831350.0,1402.5,1233.67,1106.38,9644.99,6352.71,28621.42,7967.76
31,Jun 28 2019,19905647.5,1409.0,1237.27,1107.1,9677.43,6358.63,28542.62,8006.24
32,Jul 02 2019,19665966.61,1391.05,1231.56,1104.58,9573.48,6384.9,28875.56,8109.09
33,Jul 03 2019,19955086.25,1413.5,1252.94,1125.13,9730.53,6362.62,28855.14,8170.23
34,Jul 05 2019,19555662.25,1388.65,1237.38,1110.21,9551.13,6373.48,28774.83,8161.79
35,Jul 08 2019,19755408.93,1400.1,1248.36,1118.78,9631.71,6351.83,28331.69,8098.38
36,Jul 09 2019,19662598.74,1391.55,1241.74,1116.28,9580.26,6388.32,28116.28,8141.73
37,Jul 10 2019,19899276.24,1408.3,1251.71,1127.09,9689.95,6410.68,28204.69,8202.53
38,Jul 11 2019,19884393.75,1413.75,1256.33,1127.62,9707.65,6417.07,28431.8,8196.04
39,Jul 12 2019,19716251.15,1407.6,1250.92,1120.61,9681.89,6373.35,28471.62,8244.14
40,Jul 16 2019,19646257.71,1409.85,1256.16,1135.33,9695.4,6401.88,28619.62,8222.8
41,Jul 17 2019,19716690.95,1410.35,1256.38,1134.63,9702.92,6394.61,28593.17,8185.21
42,Jul 18 2019,19787601.32,1417.45,1263.49,1135.41,9744.4,6403.29,28461.66,8207.24
43,Jul 19 2019,20062218.82,1439.7,1282.93,1151.39,9900.1,6456.54,28765.4,8146.49
44,Jul 22 2019,19909973.75,1427.75,1272.22,1142.52,9823.49,6433.55,28371.26,8204.14
45,Jul 23 2019,19934888.47,1425.55,1278.52,1146.17,9806.93,6403.81,28466.48,8251.4
46,Jul 24 2019,19969451.09,1426.95,1280.58,1141.61,9810.0,6384.99,28524.04,8321.5
47,Jul 25 2019,19793535.7,1416.1,1269.08,1133.29,9735.97,6401.37,28594.3,8238.54
48,Jul 26 2019,19892700.63,1420.4,1276.59,1146.69,9772.21,6325.24,28397.74,8330.21
49,Jul 29 2019,19895078.26,1419.05,1274.81,1160.35,9780.8,6299.04,28106.41,8293.33
50,Jul 30 2019,19991116.63,1425.9,1280.04,1173.34,9816.46,6377.0,28146.5,8273.61
51,Jul 31 2019,20009965.61,1427.55,1282.15,1165.87,9829.39,6390.5,27777.75,8175.42
52,Aug 01 2019,19858386.04,1406.8,1272.14,1157.91,9709.73,6381.54,27565.7,8111.12
53,Aug 02 2019,20444015.0,1441.75,1298.64,1189.66,10007.62,6340.18,26918.58,8004.07
54,Aug 05 2019,20887138.75,1465.25,1310.01,1206.96,10308.77,6175.7,26151.32,7726.04
55,Aug 06 2019,20901791.25,1465.25,1309.84,1204.08,10304.96,6119.47,25976.24,7833.27
56,Aug 07 2019,21419793.35,1506.05,1342.83,1239.24,10604.7,6204.19,25997.03,7862.83
57,Aug 08 2019,21251616.0,1495.75,1335.43,1232.74,10537.56,6274.67,26120.77,8039.16
58,Aug 09 2019,21252362.31,1497.7,1337.05,1239.92,10562.23,6282.13,25939.3,7959.14
59,Aug 13 2019,21453340.6,1498.4,1339.29,1241.27,10589.04,6210.96,25281.3,8016.36
60,Aug 14 2019,21556246.25,1513.25,1357.18,1253.73,10617.41,6267.33,25302.28,7773.94
61,Aug 15 2019,21624534.98,1515.65,1364.41,1251.31,10655.17,6257.59,25495.46,7766.62
62,Aug 16 2019,21569583.75,1515.25,1364.54,1247.84,10674.33,6286.66,25734.22,7895.99
63,Aug 19 2019,21304098.91,1496.6,1348.84,1233.34,10542.8,6296.71,26291.84,8002.81
64,Aug 20 2019,21454880.21,1504.55,1356.8,1240.15,10627.24,6295.74,26231.54,7948.56
65,Aug 21 2019,21406280.0,1503.25,1355.07,1239.23,10617.76,6252.97,26270.04,8020.21
66,Aug 22 2019,21381678.97,1502.05,1355.58,1225.96,10644.12,6239.25,26048.72,7991.39
67,Aug 23 2019,21372754.72,1503.8,1353.74,1225.14,10650.66,6255.6,26179.33,7751.77
68,Aug 26 2019,21414109.22,1503.8,1353.13,1230.35,10740.89,6214.51,25680.33,7853.73
69,Aug 27 2019,21852201.55,1532.95,1380.91,1248.79,10986.65,6278.17,25664.07,7826.95
70,Aug 28 2019,21912071.86,1537.15,1387.88,1257.85,11011.37,6281.65,25615.48,7856.88
71,Aug 29 2019,21932447.3,1540.2,1391.77,1262.05,11014.74,6289.12,25703.5,7973.39
72,Aug 30 2019,21680352.61,1528.4,1387.88,1255.0,10920.88,6328.47,25724.73,7962.88
73,Sep 03 2019,21875914.17,1537.85,1402.83,1271.58,11039.45,6261.59,25527.85,7874.16
74,Sep 04 2019,21881178.18,1546.1,1401.79,1268.02,11060.49,6269.66,26523.23,7976.88
75,Sep 05 2019,21636762.93,1529.1,1384.62,1240.7,10926.79,6306.8,26515.53,8116.83
76,Sep 06 2019,21476550.81,1523.7,1379.23,1237.37,10855.29,6308.95,26690.76,8103.07
77,Sep 09 2019,21175584.51,1509.2,1364.93,1222.72,10758.48,6326.21,26681.4,8087.44
78,Sep 10 2019,21050412.5,1498.25,1356.99,1212.81,10644.77,6336.67,26683.68,8084.15
79,Sep 11 2019,20958537.63,1490.65,1355.51,1207.49,10609.85,6381.95,27159.06,8169.68
80,Sep 12 2019,21197647.32,1515.2,1373.65,1228.72,10740.04,6342.17,27087.63,8194.47
81,Sep 13 2019,20990789.45,1503.1,1356.1,1206.44,10654.27,6334.84,27352.69,8176.71
82,Sep 17 2019,21172097.44,1502.1,1359.43,1203.27,10655.29,6236.69,26790.24,8186.02
83,Sep 18 2019,21139210.0,1503.5,1359.47,1204.39,10656.66,6276.63,26754.12,8177.39
84,Sep 19 2019,21099841.31,1500.7,1357.3,1201.57,10653.02,6244.47,26468.95,8182.88
85,Sep 20 2019,21109203.13,1501.9,1363.94,1201.23,10648.62,6231.47,26435.67,8117.67
86,Sep 24 2019,21460171.75,1520.65,1382.79,1218.76,10807.71,6137.61,26281.0,7993.63
87,Sep 25 2019,21631812.5,1528.75,1395.1,1234.95,10890.51,6146.4,25945.35,8077.38
88,Sep 26 2019,21356984.62,1506.4,1376.78,1221.19,10744.55,6230.33,26041.93,8030.66
89,Sep 27 2019,21104432.12,1489.9,1360.95,1210.12,10608.53,6196.89,25954.81,7939.63
90,Sep 30 2019,21083830.73,1485.3,1362.41,1205.31,10602.66,6169.1,26092.27,7999.34
91,Oct 02 2019,21187454.92,1492.6,1363.67,1213.05,10654.77,6055.42,26042.69,7785.25
92,Oct 03 2019,21501097.67,1517.1,1381.13,1222.97,10829.66,6038.53,26110.31,7872.27
93,Oct 04 2019,21190483.87,1499.15,1365.41,1219.27,10701.53,6061.25,25821.03,7982.46
94,Oct 08 2019,21315304.68,1505.85,1374.39,1232.79,10736.41,6039.6,25893.4,7823.76
95,Oct 09 2019,21357732.5,1507.25,1372.72,1233.78,10752.27,6029.16,25682.81,7903.73
96,Oct 10 2019,21153659.44,1494.8,1357.24,1217.02,10650.75,6023.64,25707.93,7950.77
97,Oct 11 2019,20907783.87,1479.15,1340.3,1166.06,10503.3,6105.8,26308.44,8057.04
98,Oct 15 2019,21074684.23,1487.8,1347.95,1164.39,10531.84,6158.17,26503.93,8148.71
99,Oct 16 2019,21042379.82,1485.1,1343.92,1159.83,10547.92,6169.59,26664.28,8124.18
100,Oct 17 2019,21118010.82,1492.65,1342.79,1162.41,10573.33,6181.01,26848.49,8156.85
101,Oct 18 2019,21079775.0,1490.0,1337.58,1154.99,10552.92,6191.95,26719.58,8089.54
102,Oct 21 2019,20999447.33,1491.65,1338.22,1148.84,10543.88,6198.99,26725.68,8162.99
103,Oct 23 2019,20965638.36,1494.45,1344.41,1160.11,10572.19,6257.81,26566.73,8119.79
104,Oct 24 2019,21039993.7,1496.55,1347.7,1164.77,10581.05,6339.65,26797.95,8185.8
105,Oct 25 2019,21245053.69,1513.45,1364.58,1179.07,10701.45,6252.35,26667.39,8243.12
106,Oct 28 2019,20930908.63,1492.4,1345.41,1160.77,10538.28,6265.38,26891.26,8325.99
107,Oct 29 2019,20851668.75,1486.75,1337.55,1152.48,10502.4,6281.14,26786.76,8276.85
108,Oct 30 2019,20929684.65,1492.1,1341.45,1159.27,10531.99,6295.75,26667.71,8303.98
109,Oct 31 2019,21209204.46,1510.95,1354.32,1167.66,10630.14,6228.32,26906.72,8292.36
110,Nov 01 2019,21176005.26,1508.8,1350.82,1165.19,10618.63,6207.19,27100.76,8386.4
111,Nov 05 2019,20796908.44,1488.95,1344.49,1157.1,10419.82,6264.15,27683.4,8434.68
112,Nov 06 2019,20826988.01,1486.05,1341.93,1154.26,10400.42,6217.54,27688.64,8410.63
113,Nov 07 2019,20771336.63,1484.25,1343.88,1157.67,10371.34,6165.62,27847.23,8434.52
114,Nov 08 2019,20518596.73,1464.15,1328.51,1144.4,10231.48,6177.99,27651.14,8475.31
115,Nov 11 2019,20513697.41,1458.7,1321.95,1133.06,10220.38,6148.74,26926.55,8464.28
116,Nov 12 2019,20408560.0,1452.05,1318.55,1130.97,10169.29,6180.99,27065.28,8486.09
117,Nov 13 2019,20590316.13,1462.9,1328.76,1139.37,10263.71,6142.5,26571.46,8482.1
118,Nov 14 2019,20657763.87,1466.65,1333.14,1140.7,10296.18,6098.95,26323.69,8479.02
119,Nov 15 2019,20643682.33,1466.9,1327.27,1136.82,10286.19,6128.35,26326.66,8540.83
